ubicageo_f,numeral,nombre1,integra1,anios_a,temaatsp_a,temaatsp_b,temaatsp_c,temaatsp_d,sexostt,sexos1,sexos2
20568,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
20569,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
20570,1,UNIDAD DE MUJER SEGURA,20570UES01,2021,5,6,7,,2,0,2
21001,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21002,1,POLICIA PREVENTIVA,21002UEP01,2005,1,,,,12,8,4
21003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21005,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21006,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21010,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21011,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21013,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21014,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21015,1,AREA DE ANALISIS,21015UEP01,2022,13,1,5,6,1,1,0
21016,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21017,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21018,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21019,1,JEFATURA DE LA UNIDAD DE ANALISIS DE LA INFORMACION,1,2016,13,2,1,7,5,4,1
21020,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21021,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21022,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21023,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21024,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21025,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21026,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21027,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21028,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21029,1,UNIDAD PREVENTIVA,21029UEP01,2000,1,,,,9,9,0
21030,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21031,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21032,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21033,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21034,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21035,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21036,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21037,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21038,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21039,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21040,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21041,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21042,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21043,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21044,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21045,1,UNIDAD DE ATENCION A VICTIMAS,UDAIM,2022,7,5,6,9,2,0,2
21045,2,JUZGADO CALIFICADOR,JUEZ CIVICO,2021,3,2,,,2,2,0
21045,3,SEGURIDAD PUBLICA,PM,2021,1,,,,58,40,18
21046,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21047,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21048,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21049,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21050,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21051,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21052,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21053,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21054,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21055,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21056,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21057,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21058,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21059,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21060,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21061,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21062,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21063,1,POLICIA MUNICIPAL,1,2022,1,2,3,5,21,15,6
21064,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21065,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21066,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21067,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21068,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21069,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21070,1,CELULA DE BUSQUEDA OPERATIVA DE SEGURIDAD PUBLICA DEL MUNICIPIO DE HUATLATLAUCA,21070UEP01,2022,8,,,,5,4,1
21071,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21072,1,POLICIA PREVENTIVA,21084UEP01,2008,1,2,3,5,36,33,3
21073,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21074,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21075,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21076,1,POLICIA PREVENTIVA,21076UEPM01,2008,1,,,,54,45,9
21077,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21078,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21079,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21080,1,POLICIA PREVENTIVA,21080UEP01,2005,1,,,,8,8,0
21081,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21082,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21083,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21084,1,POLICIA PREVENTIVA,21029UEP01,1999,1,2,5,7,19,19,0
21085,1,PREVENCION DEL DELITO,PD,2022,1,2,3,5,3,1,2
21085,2,VIOLENCIA CONTRA LA MUJER,UAIVG,2020,6,5,2,7,5,2,3
21086,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21087,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21088,1,JUSTICIA CIVICA,CE-SP21088M1O280570715,2021,3,7,,,1,1,0
21089,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21090,1,UNIDAD DE ATENCION INMEDIATA A LAS MUJERES,21090UEP01,2022,1,7,,,2,1,1
21091,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21092,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21093,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21094,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21095,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21096,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21097,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21098,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21099,1,SECRETARIA DE GOBERNACION Y SEGURIDAD PUBLICA,21099UEP01,2021,1,7,,,17,10,7
21100,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21101,1,JUSTICIA CIVICA,JC21101M1O280564162,2021,3,7,,,1,1,0
21102,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21103,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21104,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21105,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21106,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21107,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21108,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21109,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21110,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21111,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21112,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21113,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21114,1,UNIDAD TACTICA DE REACCION,UTR,2020,2,1,,,42,16,26
21114,2,UNIDAD CANINA,K-9,1986,1,8,9,11,46,34,12
21114,3,GRUPO DE REACCION OPERATIVA CONTRA ASALTOS,ROCA,2019,1,2,,,85,76,9
21114,4,CORREDORES UNIVERSITARIOS,CU,2021,1,2,,,27,14,13
21114,5,UNIDADES LECTORAS,AGUILA,2021,1,2,,,27,14,13
21114,6,GRUPO DE INTERVENCION PROACTIVA,GIP,2019,1,2,7,,166,103,63
21115,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21116,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21117,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21118,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21119,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21120,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21121,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21122,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21123,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21124,1,PREVENCION DEL DELITO,PD,2022,1,,,,4,2,2
21124,2,BUSQUEDA Y LOCALIZACION DE PERSONAS,BLP,2022,8,,,,4,2,2
21125,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21126,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21127,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21128,1,COMISION DE PREVENCION DE LA VIOLENCIA Y LA DELINCUENCIA,21105UEP01,2022,1,,,,6,3,3
21129,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21130,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21131,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21132,1,PREVENCION DEL DELITO,21132UEP01,2012,1,,,,10,0,10
21133,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21134,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21135,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21136,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21137,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21138,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21139,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21140,1,DIRECCION DE PREVENCION DEL DELITO Y ATENCION A VICTIMAS,21140UEP01,2017,1,7,6,5,10,3,7
21141,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21142,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21143,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21144,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21145,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21146,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21147,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21148,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21149,1,UNIDAD DE VIOLENCIA DE GENERO,21149UEP01,2020,6,,,,4,0,4
21150,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21151,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21152,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21153,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21154,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21155,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21156,1,CELULA DE BUSQUEDA DE PERSONAS NO LOCALIZADAS,01156UEP01,2022,8,9,,,9,2,7
21157,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21158,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21159,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21160,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21161,1,UNIDAD ESPECIALIZADA EN EL COMBATE A LA VIOLENCIA DE GENERO,21161UEP01,2019,6,9,5,7,2,1,1
21162,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21163,1,UNIDAD DE ATENCION INMEDIATA A MUJERES,21163UEP01,2021,5,,,,0,0,0
21164,1,PREVENCION DEL DELITO,21164UEP01,2014,1,5,6,7,4,1,3
21165,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21166,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21167,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21168,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21169,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21170,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21171,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21172,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21173,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21174,1,UNIDAD DE INGENIERIA POLICIAL,3,2018,1,,,,3,3,0
21174,2,UNIDAD DE PREVENCION Y ATENCION A MUJERES VICTIMAS DE VIOLENCIA DE GENERO,4,2018,1,5,6,7,10,2,8
21174,3,UNIDAD DE POLICIA CANINA,5,2018,1,,,,9,9,0
21174,4,UNIDAD DE VIODEOVIGILANCIA,8,2010,1,,,,8,1,7
21174,5,UNIDAD DE INSTRUCTORES,9,2021,1,,,,9,6,3
21174,6,UNIDAD ESPECIALIZADA EN PUESTAS A DISPOSICION,10,2021,1,,,,8,4,4
21175,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21176,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21177,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21178,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21179,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21180,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21181,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21182,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21183,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21184,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21185,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21186,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21187,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21188,1,POLICIA MUNICIPAL PREVENTIVO,21188UEP01,2018,1,5,6,8,17,12,5
21189,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21190,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21191,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21192,1,POLICIA PREVENTIVA,21192UEP01,2005,1,,,,28,22,6
21193,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21194,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21195,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21196,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21197,1,POLICIA PREVENTIVA MUNICIPAL,197PUE01,2021,1,,,,132,90,42
21197,2,UNIDAD DE ATENCION INMEDIATA A LA MUJER,197PUE02,2021,6,5,7,,4,1,3
21198,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21199,1,POLICIA PREVENTIVA,21199UEP01,2005,1,,,,24,20,4
21200,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21201,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21202,1,POLICIA PREVENTIVA,21202UEP01,2021,1,2,,,45,35,10
21202,2,JUSTICIA CIVICA,21202UEP02,2021,3,2,,,1,1,0
21203,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21204,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21205,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21206,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21207,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21208,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21209,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21210,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21211,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21212,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21213,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21214,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21215,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
21216,1,MEDIACION Y JUSTICIA CIVICA,JC21216M1O280815383,2021,3,5,7,,1,1,0
21217,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22001,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22003,1,COORDINACION DE PREVENCION,0030001UEP01,2018,9,1,6,,2,1,1
22004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22005,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22006,1,UNIDAD ESPECIALIZADA EN ATENCION A VICTIMAS DE VIOLENCIA FAMILIAR Y DE GENERO,06001UEP01,2013,7,5,6,8,14,6,8
22007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22010,1,PREVENIR POR LANDA,010001UEP01,2021,1,,,,1,0,1
22011,1,UNIDAD CANINA,011001UEP01,2011,1,2,3,,8,6,2
22011,2,UNIDAD MOTORIZADA,011001UEP02,2009,1,2,3,,9,8,1
22011,3,MARQUES SEGURO,011001UEP03,2017,1,2,3,,6,4,2
22011,4,UNIDAD DE REACCION INMEDIATA,011001UEP04,2009,1,2,3,,8,6,2
22011,5,ATENCION A VICTIMAS,011001UEP05,2020,7,5,6,9,12,3,9
22011,6,METROPOLITANO,011001UEP06,2014,1,2,3,,4,4,0
22012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22013,1,PREVENCION DEL DELITO,013001UEP01,2015,1,7,9,13,1,0,1
22014,1,DIRECCION DE PREVENCION SOCIAL,DPS,2022,1,2,9,13,41,12,29
22014,2,DIRECCION DE ATENCION A VICTIMAS DE VIOLENCIA FAMILIAR Y DE GENERO,DAVVFG,2018,5,6,7,8,72,26,46
22015,1,PREVENCION DEL DELITO,15001UEP01,2021,1,7,2,9,1,0,1
22016,1,PREVENCION DEL DELITO,016001UEP01,2019,1,,,,13,4,9
22017,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
22018,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
23002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
23003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
23004,1,UNIDAD DE PREVENCION,23004UEP01,2005,1,,,,12,8,4
23005,1,FUERZA DE REACCION INMEDIATA MIXTA,23005UEP01,2012,1,2,3,8,52,44,8
23005,2,GRUPO ESPECIALIZADO EN ATENCION A LA VIOLENCIA FAMILIAR Y DE GENERO,23005UEP02,2022,5,6,7,9,34,13,21
23007,1,PREVENCION DEL DELITO,23007UEPD01,2018,1,9,,,2,1,1
23007,2,GRUPO ESPECIALIZADO DE LA ATENCION DE VIOLENCIA FAMILIAR Y DE GENERO,23007UEAV02,2018,7,6,5,9,5,3,2
23008,1,GRUPO ESPECIALIZADO DE ATENCION A VIOLENCIA FAMILIAR Y DE GENERO,23008UEP01,2017,5,7,13,,7,2,5
23009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
23010,1,PARTICIPACION CIUDADANA,23010UEP01,2011,1,2,7,13,1,0,1
23011,1,GRUPO ESPECIALIZADO EN ATENCION A VICTIMAS DE VIOLENCIA FAMILIAR Y GENERO,23011UEP01,2022,5,6,7,9,9,3,6
24001,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24005,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24006,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24010,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24011,1,PREVENCION DEL DELITO,24011UEP01,2021,1,2,3,9,4,2,2
24011,2,ATENCION A VIOLENCIA DE GENERO,24011UEP02,2021,6,5,7,9,2,0,2
24012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24013,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24014,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24015,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24017,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24018,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24019,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24020,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24021,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24022,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24023,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24024,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24025,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24026,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24027,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24028,1,JEFATURA DE POLITICA CRIMINOLOGICA PARA LA ATENCION DE DELITOS DE MAYOR INCIDENCIA,24028UEP01,2022,1,,,,1,0,1
24028,2,JEFATURA DE DESARROLLO DE TECNOLOGIAS Y SISTEMAS,24028UEP02,2022,13,1,,,1,1,0
24029,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24030,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24031,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24032,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24033,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24034,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24035,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24036,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24037,1,UNIDAD DE ATENCION A VIOLENCIA DE GENERO,037UEP01,2018,6,5,7,9,1,0,1
24038,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24039,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24040,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24041,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24042,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24043,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24044,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24045,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24046,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24047,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24048,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24049,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24050,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24051,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24052,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24053,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24054,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24055,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24057,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
24058,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25001,1,UNIDAD ESPECIALIZADA EN PREVENCION DE DELITOS,25001UEP01,2001,1,,,,3,3,0
25001,2,ATENCION A VICTIMAS DE LA VIOLENCIA DE GENERO,25001UEP02,2013,6,,,,5,2,3
25001,3,ATENCION A TURISTAS Y EXTRANJEROS,25001UEP03,2010,11,,,,8,5,3
25002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25003,1,UNIDAD ESPECIALIZADA DE LA POLICIA PARA LA PREVENCION DE LA VIOLENCIA DE EQUIDAD DE GENERO,UEPPVEG,2022,5,1,6,7,3,2,1
