ubicageo_f,numeral,nombre1,rnsnni1,equtec1,equtec2,equtec3,equtec4,equtec5,equtec6
20144,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20145,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20146,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20147,1,COMANDANCIA DE POLICIA,1,,1,,,,
20148,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20149,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20150,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,,1,,,,
20151,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20152,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20153,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20154,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20155,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20156,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20157,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20158,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20159,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20160,1,OFICINA DE POLICIA,1,,1,,,,
20161,1,COMANDANCIA DE POLICIA DE SAN JERONIMO SOSOLA,2,NA,NA,NA,NA,NA,NA
20162,1,COMANDANCIA DE POLICIA,1,,1,,,,
20163,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20164,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20165,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20166,1,COMANDANCIA DE SEGURIDAD MUNICIPAL,1,,1,,,,
20167,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20168,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20169,1,COMANDANCIA MUNICIPAL DE SAN JOSE INDEPENDENCIA,1,,1,,,,
20170,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20171,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20172,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20173,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20174,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,,1,,,,
20175,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20176,1,COMANDANCIA SAN JUAN BAUTISTA COIXTLAHUACA,1,,1,,,,
20177,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,,1,,,,
20178,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20179,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20180,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20181,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20182,1,COMANDANCIA DE SAN JUAN BAUTISTA TLACOATZINTEPEC,1,,1,,,,
20183,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20184,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,1,1,1,,1,
20185,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20186,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
20187,1,COMANDANCIA DE SAN JUAN COATZOSPAM,1,,1,,,,
20188,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20189,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20190,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20191,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20192,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20193,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20194,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20195,1,COMANDANCIA DE POLICIA,1,,1,,,,
20196,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20197,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20198,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20199,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20200,1,COMANDANCIA MUNICIPAL SAN JUAN JUQUILA MIXES,2,NA,NA,NA,NA,NA,NA
20201,1,COMANDANCIA DE POLICIA,1,,1,,,,
20202,1,COMANDANCIA SAN JUAN LACHAO,1,,1,,,,
20203,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20204,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20205,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20206,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20207,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20208,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20209,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20210,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20211,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20212,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20213,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20214,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20215,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20216,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20217,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20218,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20219,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20220,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20221,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20222,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20223,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20224,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20225,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20226,1,COMANDANCIA MUNICIPAL SAN LORENZO ALBARRADAS,2,NA,NA,NA,NA,NA,NA
20227,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20228,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20229,1,SINDICATURA MUNICIPAL SAN LORENZO TEXMELUCAN,2,NA,NA,NA,NA,NA,NA
20230,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20231,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20232,1,COMANDANCIA MUNICIPAL DE SAN LUCAS OJITLAN,1,,1,,,,
20233,1,COMANDANCIA MUNICIPAL SAN LUCAS QUIAVINI,2,NA,NA,NA,NA,NA,NA
20234,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20235,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20236,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20237,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20238,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20239,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20240,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20241,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20242,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20243,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20244,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20245,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20246,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20247,1,SINDICATURA MUNICIPAL,1,,1,,,,
20248,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20249,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20250,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20251,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20252,1,COMANDANCIA MUNICIPAL SAN MATEO PEÑASCO,2,NA,NA,NA,NA,NA,NA
20253,1,COMANDANCIA DE POLICIAS,2,NA,NA,NA,NA,NA,NA
20254,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20255,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20256,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20257,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20258,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20259,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20260,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20261,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20262,1,COMANDANCIA DE POLICIA,1,,1,,,,
20263,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20264,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20265,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20266,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20267,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20268,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20269,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20270,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20271,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20272,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20273,1,BASE DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20274,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20275,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20276,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20277,1,POLICIA MUNICIPAL VILLA SOLA DE VEGA,2,NA,NA,NA,NA,NA,NA
20278,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1,,,,
20279,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20280,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20281,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20282,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20283,1,COMANDANCIA TEQUIXTEPEC,2,NA,NA,NA,NA,NA,NA
20284,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20285,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20286,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20287,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20288,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
20289,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20290,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20291,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20292,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20293,1,REGIDURIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
20294,1,COMANDANCIA MUNICIPAL DE SAN PABLO HUITZO,1,1,1,,1,,
20295,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20296,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20297,1,COMANDANCIA SAN PABLO TIJALTEPEC,2,NA,NA,NA,NA,NA,NA
20298,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1,,,,
20299,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20300,1,COMANDANCIA MUNICIPAL SAN PEDRO AMUZGOS,1,,1,,,,
20301,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20302,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20303,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20304,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20305,1,COMANDANCIA MUNICIPAL DE SAN PEDRO COMITANCILLO,2,NA,NA,NA,NA,NA,NA
20306,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20307,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20308,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20309,1,COMANDANCIA DE SAN PEDRO IXCATLAN,1,,1,,,1,
20310,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20311,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20312,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20313,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20314,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20315,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20316,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20317,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20318,1,COMANDANCIA DE PUERTO ESCONDIDO,2,NA,NA,NA,NA,NA,NA
20318,2,COMANDANCIA SAN PEDRO MIXTEPEC,2,NA,NA,NA,NA,NA,NA
20318,3,COMANDANCIA BAJOS DE CHILA,2,NA,NA,NA,NA,NA,NA
20319,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20320,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20321,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20322,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20323,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20324,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
20325,1,COMANDANCIA MUNICIPAL DE SAN PEDRO QUIATONI,2,NA,NA,NA,NA,NA,NA
20326,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20327,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20328,1,BASE DE TOPILES,2,NA,NA,NA,NA,NA,NA
20329,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20330,1,COMANDANCIA DE POLICIA MUNICIPAL DE SAN PEDRO TEUTILA,1,,1,,,,
20331,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20332,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20333,1,COMANDANCIA MUNICIPAL DE SAN PEDRO TOTOLAPAM,2,NA,NA,NA,NA,NA,NA
20334,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20335,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20336,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20337,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20338,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20339,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20340,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20341,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20342,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20343,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20344,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20345,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20346,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20347,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20348,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20349,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20350,1,BASE DE POLICIA MUNICIPAL,1,,1,,,,
20351,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20352,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20353,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20354,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20355,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20356,1,COMANDANCIA DE LA POLICIA MUNICIPAL PREVENTIVA,1,,1,,,,
20357,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20358,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20359,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20360,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20361,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20362,1,COMANDANCIA DE POLICIA,1,,1,,,,
20363,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20364,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20365,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20366,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20367,1,SANTA CATARINA MECHOACAN,2,NA,NA,NA,NA,NA,NA
20368,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20369,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20370,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20371,1,COMANDANCIA SANTA CATARINA TICUA,2,NA,NA,NA,NA,NA,NA
20372,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20373,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20374,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20375,1,MODULO DE POLICIA MUNICIPAL,1,1,1,,,,
20376,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20377,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20378,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20379,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20380,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
20381,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20382,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20383,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20384,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20385,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE SANTA CRUZ XOXOCOTLAN,1,1,1,,,1,
20386,1,POLICIA MUNICIPAL SANTA CRUZ ZENZONTEPEC,2,NA,NA,NA,NA,NA,NA
20387,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20388,1,BASE DE LA POLICIA MUNICIPAL,1,,1,,,,
20389,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20390,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
20391,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20392,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20393,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20394,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20395,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20396,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20397,1,COMANDANCIA HEROICA CIUDAD DE TLAXIACO,1,1,1,1,,,
20398,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,1,,,
20399,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20400,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20401,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
20401,2,GUARDIA DE COLOTEPEC,2,NA,NA,NA,NA,NA,NA
20402,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20403,1,COMANDANCIA DE LA POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20404,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20405,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20406,1,COMANDANCIA DE POLICIA,1,,1,,,,
20407,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20408,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20409,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20410,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20411,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20412,1,COMANDANCIA MUNICIPAL DE SANTA MARIA GUIENAGATI,1,,1,,,,
20413,1,COMANDANCIA EN SANTA MARIA HUATULCO,1,,1,1,,,
20413,2,COMANDANCIA EN SANTA CRUZ HUATULCO,1,,1,1,,,
20414,1,SANTA MARIA HUAZOLOTITLAN,2,NA,NA,NA,NA,NA,NA
20415,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20416,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20417,1,COMANDANCIA DE SEGURIDAD MUNICIPAL,1,,1,,,,
20418,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20419,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20420,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20421,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20422,1,COMANDANCIA SANTA MARIA NATIVITAS,2,NA,NA,NA,NA,NA,NA
20423,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20424,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20425,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20426,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20427,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20428,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20429,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20430,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20431,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20432,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20433,1,COMANDANCIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
20434,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20435,1,COMANDANCIA MUNICIPAL SANTA MARIA TEPANTLALI,2,NA,NA,NA,NA,NA,NA
20436,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20437,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20438,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20439,1,COMISARIA DE SEGURIDAD PUBLICA,1,1,1,,,,
20439,2,BASE DE POLICIA SAN FRANCISCO COZOALTEPEC,1,,,1,,,
20440,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20441,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20442,1,COMANDANCIA DE POLICIA,1,,1,1,,,
20443,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20444,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20445,1,COMANDANCIA SANTA MARIA YOSOYUA,2,NA,NA,NA,NA,NA,NA
20446,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20447,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20448,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20449,1,COMANDANCIA DE SANTA MARIA ZOQUITLAN,2,NA,NA,NA,NA,NA,NA
20450,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20451,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20452,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20453,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20454,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20455,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20456,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20457,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20458,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20459,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20460,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20461,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20462,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20463,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20464,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20465,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20466,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20467,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20468,1,COMANDANCIA MUNICIPAL DE MONTENEGRO JOCOTEPEC,2,NA,NA,NA,NA,NA,NA
20469,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20470,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20471,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20472,1,COMANDANCIA MUNICIPAL DE SANTIAGO LAOLLAGA,2,NA,NA,NA,NA,NA,NA
20473,1,COMANDANCIA DE POLICIA,1,,1,,,,
20474,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20475,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20476,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20477,1,POLICIA MUNICIPAL SANTIAGO MINAS,2,NA,NA,NA,NA,NA,NA
20478,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20479,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20480,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20481,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20482,1,COMANDANCIA MUNICIPAL DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
20483,1,COMANDANCIA DE SEGURIDAD PUBLICA DE SANTIAGO SUCHILQUITONGO,2,NA,NA,NA,NA,NA,NA
20484,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20485,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20486,1,COMANDANCIA DE POLICIA TEJUPAM,2,NA,NA,NA,NA,NA,NA
20487,1,COMANDANCIA DE SANTIAGO TENANGO,1,,1,,,,
20488,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20489,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20490,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20491,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20492,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20493,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20494,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20495,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20496,1,COMANDANCIA MUNICIPAL DE XIACUI,1,,1,,,,
20496,2,COMANDANCIA MUNICIPAL DE AGENCIA MADERO,2,NA,NA,NA,NA,NA,NA
20496,3,COMANDANCIA MUNICIPAL DE AGENCIA YATUNI,2,NA,NA,NA,NA,NA,NA
20496,4,COMANDANCIA MUNICIPAL DE AGENCIA LA TRINIDAD,2,NA,NA,NA,NA,NA,NA
