ubicageo_f,numeral,nombre1,rnsnni1,armrec1,armrec2,armrec3,armrec4,armrec5,armrec6,armrec7,armrec8,armrec9,armrec11,armrec12,armrec13,armrec14,armrec15,armrec16,armrec17,armrec18,armrec19
12030,1,COMANDANCIA MUNICIPAL DE FLORENCIO VILLARREAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12031,1,COMANDANCIA MUNICIPAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12032,1,COMANDANCIA MUNICIPAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12033,1,COMANDANCIA DE HUAMUXTITLAN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12034,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12035,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12036,1,COMANDANCIA MUNICIPAL DE IGUALAPA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12037,1,COMANDANCIA DE IXCATEOPAN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12038,1,COMANDANCIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12039,1,COMANDANCIA MUNICIPAL DE JUAN R ESCUDERO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12040,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE LEONARDO BRAVO,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12041,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12042,1,COMANDANCIA DEL HONORABLE AYUNTAMIENTO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12043,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12044,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12045,1,COMANDANCIA MUNICIPAL DE OLINALA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12046,1,COMANDANCIA MUNICIPAL DE LA POLICIA PREVENTIVA DE OMETEPEC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12047,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12048,1,COMANDANCIA MUNICIPAL DE PETATLAN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12049,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12050,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12051,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12052,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12053,1,COMANDANCIA DE LA POLICIA PREVENTIVA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12054,1,SEGURIDAD PUBLICA MUNICIPAL,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12055,1,DIRECCION DE POLICIA PREVENTIVA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12056,1,COMANDANCIA MUNICIPAL DE TECOANAPA,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12057,1,COMANDANCIA MUNICIPAL DE TECPAN DE GALEANA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12058,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12059,1,COMANDANCIA MUNICIPAL DE SEGURIDAD PUBLICA DE TEPECOACUILCO DE TRUJANO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12060,1,COMANDANCIA DE POLICIA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12061,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE TIXTLA DE GUERRERO GUERRERO,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12062,1,COMANDANCIA MUNICIPAL DE TLACOACHISTLAHUACA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12063,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12064,1,COMANDANCIA TLALCHAPA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12065,1,COMANDANCIA MUNICIPAL TLALIXTAQUILLA DE MALDONADO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12066,1,COMANDANCIA DEL AYUNTAMIENTO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12067,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12068,1,COMANDANCIA MUNICIPAL DE LA UNION,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12068,2,COMISARIA MUNICIPAL DE PETACALCO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12069,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12070,1,COMANDANCIA DE XOCHIHUEHUETLAN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12071,1,COMANDANCIA MUNICIPAL DE XOCHISTLAHUACA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12072,1,COMANDANCIA DE ZAPOTITLAN TABLAS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12073,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12074,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12075,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12076,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12077,1,COMANDANCIA MUNICIPAL DE MARQUELIA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12078,1,COMANDANCIA DE COCHOAPA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12079,1,COMANDANCIA HUEYCANTENANGO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12080,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12081,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12082,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12083,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12084,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12085,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13003,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13004,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13005,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008,2,COMANDANCIA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009,1,SEGURIDAD PUBLICA EL ARENAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011,1,COMANDANCIA MUNICIPAL DE ATLAPEXCO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013,2,AREA DE RETENCION PRIMARIA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13014,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13015,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE CARDONAL HIDALGO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13016,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13017,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018,1,COMANDANCIA DE SANTA ANA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018,2,COMANDANCIA DE CHAPULHUACAN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL DE CHILCUAUTLA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13021,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13022,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13023,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE FRANCISCO I MADERO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13024,1,COMANDANCIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE HUASCA DE OCAMPO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13025,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13026,1,COMANDANCIA MUNICIPAL DE HUAZALINGO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13027,1,SEGURIDAD PUBLICA Y TRANSITO DE HUEHUETLA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13029,1,PALACIO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13029,2,CONOS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13030,1,SECRETARIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13030,2,CENTRO DE PROFESIONALIZACION,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13031,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13032,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13033,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13034,1,COMANDANCIA DE LOLOTLA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13035,1,COMANDANCIA SEGURIDAD PUBLICA,1,16,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
13036,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13037,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13037,2,CASETA FONTEZUELAS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13038,1,DIRECCION DE SEGURIDAD PUBLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13039,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13040,1,COMANDANCIA MUNICIPAL DE LA MISION,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13041,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13042,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13043,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13044,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13045,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13046,1,COMANDANCIA MUNICIPAL DE SAN FELIPE ORIZATLAN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13047,1,COMANDANCIA DE POLICIA DE PACULA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13048,1,SECRETARIA DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13049,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13050,1,SEGURIDAD PUBLICA Y TRANSITO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13051,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13052,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13053,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13054,1,COMANDANCIA DE SEGURIDAD PUBLICA SAN SALVADOR,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13055,1,COMANDANCIA DE SEGURIDAD PUBLICA EN EL AYUNTAMIENTO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13056,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13057,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13058,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13059,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13060,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13061,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13062,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13063,1,SECRETARIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13064,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13065,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13066,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13066,2,SUBCOMANDANCIA JUAREZ,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13067,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13068,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13069,1,COMANDANCIA GENERAL DE SECRETARIA DE SEGURIDAD CIUDADANA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13069,2,COMANDANCIA UNIDAD 1340,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13070,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE TLAHUELILPAN HIDALGO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13071,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13072,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13073,1,COMANDANCIA DE TLANCHINOL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13074,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13075,1,COORDINACION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13076,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13077,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,2,JALTEPEC,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,3,ROJO GOMEZ,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,4,LA MORENA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,5,NAPATECO,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,6,SANTA ANA HUEYTLALPAN,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,7,SANTA MARIA ASUNCION,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,8,CENTRO,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13078,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13079,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13080,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13081,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13082,1,OFICINA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13083,1,CENTRO DE SEGURIDAD PUBLICA ZEMPOALA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13083,2,SUBCOMANDANCIA TELLEZ,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13084,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14002,1,COMISARIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14003,1,COMISARIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14004,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
