ubicageo_f,numeral,nombre1,rnsnni1,coedsett,coedse1,coedse2,coedse3,coedses1,coedse4,coedse5,coedse6,coedses2,coedse8,coedse9,coedse10,coedse11,coedses3,coedse12,coedse13,coedse14,coedsens,coedse16,coedse18,mymenitt,mymeni1,mymeni2,mymeni3,mymenint,mymenis1,mymeni4,mymeni5,mymeni6,mymeni7,mymenis2,mymeni8,mymeni9,mymeni10,mymeni11,mymenis3,mymeni12,mymeni13,mymeni14,mymenins,mymeni16,mymeni17
11038,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
11039,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
11040,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,309,281,26,2,,278,257,21,0,,29,24,5,0,,2,0,0,2,,,
11041,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,5,4,1,0,3,2,1,0,1,1,0,0,,1,1,0,0,,,,676,632,44,0,,612,574,38,0,,64,58,6,0,,0,0,0,0,,,
11042,1,COMISARIA DE SEGURIDAD PUBLICA DE VALLE DE SANTIAGO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
11043,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,4,4,0,0,2,2,0,0,2,2,0,0,,0,0,0,0,,,,360,349,11,0,,346,335,11,0,,14,14,0,0,,0,0,0,0,,,
11044,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,10,8,2,0,8,7,1,0,2,1,1,0,,0,0,0,0,,,,1072,0,0,1072,,0,0,0,0,,0,0,0,0,,1072,0,0,1072,,,
11045,1,SEGURIDAD PUBLICA XICHU,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,5,5,0,0,,5,5,0,0,,0,0,0,0,,0,0,0,0,,,
11046,1,COMISARIA DE SEGURIDAD PUBLICA MUNICIPAL,1,7,5,2,0,5,4,1,0,2,1,1,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
11046,2,COMANDO 1 CERANO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
11046,3,COMANDANCIA MODULO DE INFORMACION,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
11046,4,COMANDO 8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12001,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12002,1,COMANDANCIA DE AHUACUOTZINGO,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,32,24,8,0,,32,24,8,0,,0,0,0,0,,0,0,0,0,,,
12003,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12004,1,COMANDANCIA MUNICIPAL,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,3,3,0,0,,0,0,0,0,,0,0,0,0,,3,3,0,0,,,
12005,1,COMANDANCIA MUNICIPAL ALPOYECA,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,59,59,0,0,,56,56,0,0,,3,3,0,0,,0,0,0,0,,,
12006,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12007,1,COMANDANCIA MUNICIPAL,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12008,1,ATENANGO DEL RIO,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,178,172,6,0,,167,162,5,0,,11,10,1,0,,0,0,0,0,,,
12009,1,COMANDANCIA DE ATLAMAJALCINGO DEL MONTE,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,2,2,0,0,,2,2,0,0,,0,0,0,0,,0,0,0,0,,,
12010,1,COMANDANCIA MUNICIPAL ATLIXTAC,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,203,176,27,0,,199,173,26,0,,4,3,1,0,,0,0,0,0,,,
12011,1,COMANDANCIA POLICIA PREVENTIVA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,292,292,0,0,,223,223,0,0,,69,69,0,0,,0,0,0,0,,,
12012,1,COMISION DE SEGURIDAD PUBLICA,1,8,8,0,0,4,4,0,0,4,4,0,0,,0,0,0,0,,,,49,49,0,0,,49,49,0,0,,0,0,0,0,,0,0,0,0,,,
12013,1,COMANDANCIA MUNICIPAL DE AZOYU,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12014,1,COMANDANCIA MUNICIPAL DE BENITO JUAREZ,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,25,20,5,0,,25,20,5,0,,0,0,0,0,,0,0,0,0,,,
12015,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12016,1,COMANDANCIA MUNICIPAL DE COAHUAYUTLA,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,5,5,0,0,,5,5,0,0,,0,0,0,0,,0,0,0,0,,,
12017,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12018,1,COMANDANCIA DE POLICIA COPALA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12019,1,COMANDANCIA MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,250,250,0,0,,248,248,0,0,,2,2,0,0,,0,0,0,0,,,
12020,1,COMANDANCIA,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,32,32,0,0,,32,32,0,0,,0,0,0,0,,0,0,0,0,,,
12021,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,202,202,0,0,,189,189,0,0,,13,13,0,0,,0,0,0,0,,,
12022,1,COMANDANCIA MUNICIPAL,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12023,1,COMANDANCIA MUNICIPAL DE CUAJINICUILAPA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,102,102,0,0,,95,95,0,0,,7,7,0,0,,0,0,0,0,,,
12024,1,COMANDANCIA MUNICIPAL DE CUALAC,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,36,36,0,0,,34,34,0,0,,2,2,0,0,,0,0,0,0,,,
12025,1,COMANDANCIA MUNICIPAL DE CUAUTEPEC,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,39,39,0,0,,39,39,0,0,,0,0,0,0,,0,0,0,0,,,
12026,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12027,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12028,1,SECRETARIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12029,1,SECRETARIA DE SEGURIDAD Y PROTECCION CIUDADANA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,674,674,0,0,,610,610,0,0,,64,64,0,0,,0,0,0,0,,,
12030,1,COMANDANCIA MUNICIPAL DE FLORENCIO VILLARREAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,15,15,0,0,,15,15,0,0,,0,0,0,0,,0,0,0,0,,,
12031,1,COMANDANCIA MUNICIPAL,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12032,1,COMANDANCIA MUNICIPAL,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,10,10,0,0,,10,10,0,0,,0,0,0,0,,0,0,0,0,,,
12033,1,COMANDANCIA DE HUAMUXTITLAN,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,8,8,0,0,,8,8,0,0,,0,0,0,0,,0,0,0,0,,,
12034,1,COMANDANCIA MUNICIPAL,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,182,182,0,0,,172,172,0,0,,10,10,0,0,,0,0,0,0,,,
12035,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12036,1,COMANDANCIA MUNICIPAL DE IGUALAPA,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,40,40,0,0,,40,40,0,0,,0,0,0,0,,0,0,0,0,,,
12037,1,COMANDANCIA DE IXCATEOPAN,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12038,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,4,4,0,0,0,0,0,0,0,0,0,0,,4,4,0,0,,,,1012,1012,0,0,,916,916,0,0,,96,96,0,0,,0,0,0,0,,,
12039,1,COMANDANCIA MUNICIPAL DE JUAN R ESCUDERO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,8,8,0,0,,7,7,0,0,,1,1,0,0,,0,0,0,0,,,
12040,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE LEONARDO BRAVO,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,20,20,0,0,,18,18,0,0,,2,2,0,0,,0,0,0,0,,,
12041,1,COMANDANCIA MUNICIPAL,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,3,3,0,0,,3,3,0,0,,0,0,0,0,,0,0,0,0,,,
12042,1,COMANDANCIA DEL HONORABLE AYUNTAMIENTO,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,12,12,0,0,,12,12,0,0,,0,0,0,0,,0,0,0,0,,,
12043,1,COMANDANCIA MUNICIPAL,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12044,1,COMANDANCIA MUNICIPAL,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,17,17,0,0,,15,15,0,0,,2,2,0,0,,0,0,0,0,,,
12045,1,COMANDANCIA MUNICIPAL DE OLINALA,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,40,40,0,0,,40,40,0,0,,0,0,0,0,,0,0,0,0,,,
12046,1,COMANDANCIA MUNICIPAL DE LA POLICIA PREVENTIVA DE OMETEPEC,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,229,229,0,0,,220,220,0,0,,9,9,0,0,,0,0,0,0,,,
12047,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12048,1,COMANDANCIA MUNICIPAL DE PETATLAN,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,74,70,4,0,,50,48,2,0,,24,22,2,0,,0,0,0,0,,,
12049,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12050,1,SEGURIDAD PUBLICA MUNICIPAL,1,22,0,0,22,0,0,0,0,0,0,0,0,,22,0,0,22,,,,22,22,0,0,,22,22,0,0,,0,0,0,0,,0,0,0,0,,,
12051,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,4,4,0,0,,4,4,0,0,,0,0,0,0,,0,0,0,0,,,
12052,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12053,1,COMANDANCIA DE LA POLICIA PREVENTIVA MUNICIPAL,1,20,20,0,0,10,10,0,0,10,10,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12054,1,SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12055,1,DIRECCION DE POLICIA PREVENTIVA,1,4,4,0,0,2,2,0,0,2,2,0,0,,0,0,0,0,,,,440,440,0,0,,401,401,0,0,,39,39,0,0,,0,0,0,0,,,
12056,1,COMANDANCIA MUNICIPAL DE TECOANAPA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,38,38,0,0,,37,37,0,0,,1,1,0,0,,0,0,0,0,,,
12057,1,COMANDANCIA MUNICIPAL DE TECPAN DE GALEANA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,430,430,0,0,,430,430,0,0,,0,0,0,0,,0,0,0,0,,,
12058,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12059,1,COMANDANCIA MUNICIPAL DE SEGURIDAD PUBLICA DE TEPECOACUILCO DE TRUJANO,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,101,101,0,0,,101,101,0,0,,0,0,0,0,,0,0,0,0,,,
12060,1,COMANDANCIA DE POLICIA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12061,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE TIXTLA DE GUERRERO GUERRERO,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,1670,1611,59,0,,1543,1499,44,0,,127,112,15,0,,0,0,0,0,,,
12062,1,COMANDANCIA MUNICIPAL DE TLACOACHISTLAHUACA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,135,135,0,0,,135,135,0,0,,0,0,0,0,,0,0,0,0,,,
12063,1,COMANDANCIA MUNICIPAL,1,4,0,0,4,0,0,0,0,0,0,0,0,,4,0,0,4,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12064,1,COMANDANCIA TLALCHAPA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12065,1,COMANDANCIA MUNICIPAL TLALIXTAQUILLA DE MALDONADO,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,32,28,4,0,,31,27,4,0,,1,1,0,0,,0,0,0,0,,,
12066,1,COMANDANCIA DEL AYUNTAMIENTO MUNICIPAL,1,3,0,0,3,0,0,0,0,0,0,0,0,,3,0,0,3,,,,10582,NSS,NSS,NSS,10582,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,10582,,
12067,1,COMANDANCIA MUNICIPAL,1,3,0,0,3,1,0,0,1,1,0,0,1,,1,0,0,1,,,,45,40,5,0,,41,38,3,0,,4,2,2,0,,0,0,0,0,,,
12068,1,COMANDANCIA MUNICIPAL DE LA UNION,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,36,30,6,0,,24,18,6,0,,12,12,0,0,,0,0,0,0,,,
12068,2,COMISARIA MUNICIPAL DE PETACALCO,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,12,12,0,0,,12,12,0,0,,0,0,0,0,,0,0,0,0,,,
12069,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12070,1,COMANDANCIA DE XOCHIHUEHUETLAN,1,4,4,0,0,4,4,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12071,1,COMANDANCIA MUNICIPAL DE XOCHISTLAHUACA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,200,200,0,0,,0,0,0,0,,0,0,0,0,,200,200,0,0,,,
12072,1,COMANDANCIA DE ZAPOTITLAN TABLAS,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12073,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12074,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,15,15,0,0,,10,10,0,0,,5,5,0,0,,0,0,0,0,,,
12075,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12076,1,DIRECCION DE SEGURIDAD PUBLICA,1,4,0,0,4,0,0,0,0,0,0,0,0,,4,0,0,4,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12077,1,COMANDANCIA MUNICIPAL DE MARQUELIA,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,54,54,0,0,,54,54,0,0,,0,0,0,0,,0,0,0,0,,,
12078,1,COMANDANCIA DE COCHOAPA,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
12079,1,COMANDANCIA HUEYCANTENANGO,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,8,8,0,0,,6,6,0,0,,2,2,0,0,,0,0,0,0,,,
12080,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,1,1,0,0,,1,1,0,0,,0,0,0,0,,0,0,0,0,,,
12081,1,COMANDANCIA MUNICIPAL,1,4,4,0,0,0,0,0,0,0,0,0,0,,4,4,0,0,,,,80,80,0,0,,71,71,0,0,,9,9,0,0,,0,0,0,0,,,
12082,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12083,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12084,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
12085,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
13001,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,36,36,0,0,,36,36,0,0,,0,0,0,0,,0,0,0,0,,,
13002,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,61,61,0,0,,50,50,0,0,,11,11,0,0,,0,0,0,0,,,
13003,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,5,0,0,5,0,0,0,0,0,0,0,0,,5,0,0,5,,,,1344,1344,0,0,,900,900,0,0,,444,444,0,0,,0,0,0,0,,,
13004,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,86,86,0,0,,85,85,0,0,,1,1,0,0,,0,0,0,0,,,
13005,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,5,5,0,0,0,0,0,0,0,0,0,0,,5,5,0,0,,,,62,62,0,0,,60,60,0,0,,2,2,0,0,,0,0,0,0,,,
13006,1,SEGURIDAD PUBLICA,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,65,65,0,0,,61,61,0,0,,4,4,0,0,,0,0,0,0,,,
13007,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,185,185,0,0,,181,181,0,0,,4,4,0,0,,0,0,0,0,,,
13008,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
13008,2,COMANDANCIA,1,4,4,0,0,2,2,0,0,2,2,0,0,,0,0,0,0,,,,445,445,0,0,,345,345,0,0,,100,100,0,0,,0,0,0,0,,,
13009,1,SEGURIDAD PUBLICA EL ARENAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,147,147,0,0,,132,132,0,0,,15,15,0,0,,0,0,0,0,,,
13010,1,DIRECCION DE SEGURIDAD PUBLICA,1,6,0,0,6,4,0,0,4,2,0,0,2,,0,0,0,0,,,,491,0,0,491,,0,0,0,0,,0,0,0,0,,491,0,0,491,,,
13011,1,COMANDANCIA MUNICIPAL DE ATLAPEXCO,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,181,181,0,0,,181,181,0,0,,0,0,0,0,,0,0,0,0,,,
13012,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,3,3,0,0,1,1,0,0,1,1,0,0,,1,1,0,0,,,,515,490,0,25,,397,377,0,20,,93,88,0,5,,25,25,0,0,,,
13013,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
13013,2,AREA DE RETENCION PRIMARIA,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,6,6,0,0,,4,4,0,0,,2,2,0,0,,0,0,0,0,,,
13014,1,COMANDANCIA,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,64,64,0,0,,63,63,0,0,,1,1,0,0,,0,0,0,0,,,
13015,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE CARDONAL HIDALGO,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,46,46,0,0,,45,45,0,0,,1,1,0,0,,0,0,0,0,,,
13016,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,265,262,3,0,,250,247,3,0,,15,15,0,0,,0,0,0,0,,,
13017,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,36,36,0,0,,35,35,0,0,,1,1,0,0,,0,0,0,0,,,
13018,1,COMANDANCIA DE SANTA ANA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
13018,2,COMANDANCIA DE CHAPULHUACAN,1,3,0,0,3,1,0,0,1,1,0,0,1,,1,0,0,1,,,,121,121,0,0,,113,113,0,0,,8,8,0,0,,0,0,0,0,,,
13019,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL DE CHILCUAUTLA,1,5,5,0,0,4,4,0,0,1,1,0,0,,0,0,0,0,,,,71,71,0,0,,65,65,0,0,,6,6,0,0,,0,0,0,0,,,
13020,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,4,0,0,4,0,0,0,0,0,0,0,0,,4,0,0,4,,,,4,4,0,0,,4,4,0,0,,0,0,0,0,,0,0,0,0,,,
