ubicageo_f,numeral,nombre1,rnsnni1,comint1,comint2
21005,1,COMANDANCIA MUNICIPAL,2,NA,NA
21006,1,SEGURIDAD PUBLICA,1,1,1
21007,1,COMANDANCIA DE POLICIA,1,1,1
21008,1,COMANDANCIA MUNICIPAL,1,1,1
21009,1,NO APLICA,0,NA,NA
21010,1,COMANDANCIA MUNICIPAL,1,4,4
21011,1,COMANDANCIA MUNICIPAL ALBINO ZERTUCHE,2,NA,NA
21012,1,COMANDANCIA MUNICIPAL DE ALJOJUCA,1,1,1
21013,1,NO APLICA,0,NA,NA
21014,1,COMANDANCIA MUNICIPAL,2,NA,NA
21015,1,COMISARIA DE SEGURIDAD PUBLICA TRANSITO MUNICIPAL Y PROTECCION CIVIL DEL MUNICIPIO DE AMOZOC,1,12,12
21016,1,COMANDANCIA MUNICIPAL AQUIXTLA,1,1,1
21017,1,COMANDANCIA MUNICIPAL,1,5,5
21018,1,COMANDANCIA DE LA POLICIA PREVENTIVA MUNICIPAL DE ATEXCAL,1,2,2
21019,1,COMANDANCIA DE SEGURIDAD PUBLICA DE ATLIXCO,1,71,62
21020,1,COMANDANCIA,1,1,1
21021,1,COMANDANCIA DEL MUNICIPIO DE ATZALA,2,NA,NA
21022,1,COMANDANCIA DE ATZITZIHUACAN,1,1,1
21023,1,COMANDANCIA MUNICIPAL DE ATZITZINTLA,2,NA,NA
21024,1,COMANDANCIA MUNICIPAL AXUTLA,2,NA,NA
21025,1,COMANDANCIA MUNICIPAL,1,2,2
21026,1,COMISARIA DE SEGURIDAD PUBLICA CALPAN,1,2,2
21027,1,COMANDANCIA CALTEPEC,2,NA,NA
21028,1,COMANDANCIA DE CAMOCUAUTLA,1,1,1
21029,1,COMANDANCIA MUNICIPAL,1,1,1
21030,1,COMANDANCIA DE COATEPEC,2,NA,NA
21031,1,COMANDANCIA,1,1,0
21032,1,COMANDANCIA MUNICIPAL,2,NA,NA
21033,1,COMANDANCIA COHUECAN,2,NA,NA
21034,1,COMPLEJO DE SEGURIDAD PUBLICA,1,15,15
21035,1,COMANDANCIA MUNICIPAL 1,2,NA,NA
21036,1,COMANDANCIA MUNICIPAL DE COYOMEAPAN,1,1,1
21037,1,COMANDANCIA MUNICIPAL DE COYOTEPEC,1,1,1
21038,1,COMANDANCIA DE POLICIA,1,2,2
21039,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL CUAUTEMPAN,1,2,2
21040,1,SEGURIDAD PUBLICA,2,NA,NA
21041,1,COMPLEJO DE SEGURIDAD PUBLICA VIALIDAD Y BOMBEROS,1,14,14
21041,2,CENTRO DE RESPUESTA INMEDIATA,2,NA,NA
21042,1,COMANDANCIA MUNICIPAL,2,NA,NA
21043,1,COMANDANCIA MUNICIPAL,1,2,2
21044,1,COMANDANCIA DE CUYOACO,1,1,1
21045,1,COMANDANCIA MUNICIPAL,1,3,3
21046,1,COMANDANCIA MUNICIPAL,1,1,1
21047,1,COMANDANCIA DE LA POLICIA MUNICIPAL,2,NA,NA
21048,1,COMANDANCIA DE CHIAUTZINGO,1,2,2
21049,1,COMANDANCIA,1,1,1
21050,1,COMANDANCIA MUNICIPAL,1,2,2
21051,1,COMANDANCIA CHIETLA,1,1,1
21051,2,SUBCOMANDANCIA ATENCINGO,2,NA,NA
21052,1,COMANDANCIA MUNICIPAL,2,NA,NA
21053,1,CENTRO DE SEGURIDAD,1,5,5
21054,1,COMANDANCIA MUNICIPAL,1,1,1
21055,1,COMANDANCIA MUNICIPAL DE CHILA,1,1,1
21056,1,COMANDANCIA MUNICIPAL,1,1,1
21057,1,SEGURIDAD PUBLICA HONEY,1,1,1
21058,1,COMANDANCIA MUNICIPAL,1,3,3
21059,1,COMANDANCIA DE POLICIA,1,1,1
21060,1,COMANDANCIA MUNICIPAL DOMINGO ARENAS,1,1,1
21061,1,COMANDANCIA MUNICIPAL,2,NA,NA
21062,1,COMANDANCIA DE POLICIA MUNICIPAL DE EPATLAN,1,1,1
21063,1,COMANDANCIA DE POLICIA DEL H AYUNTAMIENTO DE ESPERANZA PUEBLA,2,NA,NA
21064,1,COMANDANCIA DE FRANCISCO Z MENA Y CASETA DE VIGILANCIA MOCTEZUMA,1,1,1
21065,1,COMANDANCIA MUNICIPAL,1,1,1
21066,1,COMANDANCIA DE POLICIA,1,1,1
21067,1,COMANDANCIA MUNICIPAL,1,2,2
21067,2,SUBCOMANDANCIA DE LA JUNTA AUXILIAR DE SANTA CRUZ QUECHULAC,2,NA,NA
21068,1,COMANDANCIA MUNICIPAL,2,NA,NA
21069,1,COMANDANCIA MUNICIPAL,1,1,1
21070,1,COMANDANCIA,1,1,1
21071,1,DIRECCION GENERAL DE SEGURIDAD CIUDADANA,1,8,8
21072,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
21073,1,COMANDANCIA MUNICIPAL,1,2,0
21074,1,COMANDANCIA MUNICIPAL,1,1,1
21075,1,COMANDANCIA,1,1,1
21075,2,SUBCOMANDANCIA LA AURORA,2,NA,NA
21076,1,COMANDANCIA HUEYTAMALCO,1,1,1
21077,1,COMANDANCIA DE HUEYTLALPAN,1,1,1
21077,2,COMANDANCIA DE AUXILIAR DE ZITLALA,2,NA,NA
21078,1,COMANDANCIA MUNICIPAL HUITZILAN,1,3,3
21078,2,COMANDANCIA MUNICIPAL TOTUTLA,2,NA,NA
21079,1,COMANDANCIA MUNICIPAL,1,1,1
21080,1,COMANDANCIA MUNICIPAL,2,NA,NA
21081,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
21082,1,SEGURIDAD PUBLICA,1,1,1
21083,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
21084,1,COMANDANCIA MUNICIPAL,1,1,1
21085,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,3,1
21085,2,SUBCOMANDANCIA SECTOR SUR,1,3,3
21086,1,COMANDANCIA MUNICIPAL,1,1,1
21087,1,COMANDANCIA MUNICIPAL JOLALPAN,1,1,1
21088,1,BASE JONOTLA,1,1,1
21088,2,BASE RAYON,1,1,1
21089,1,COMANDANCIA CHICONTLA,1,1,1
21089,2,COMANDANCIA MUNICIPAL JOPALA,2,NA,NA
21090,1,NO APLICA,0,NA,NA
21091,1,TORRE,1,1,1
21092,1,COMANDANCIA MUNICIPAL,1,1,1
21093,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
21094,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,1
21095,1,COMANDANCIA MUNICIPAL,1,1,1
21096,1,COMANDANCIA DE SEGURIDAD PUBLICA,2,NA,NA
21097,1,COMANDANCIA DE POLICIA DE MIXTLA,1,1,1
21098,1,COMANDANCIA MUNICIPAL DE MOLCAXAC,1,2,1
21099,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL DE CAÑADA MORELOS,1,2,2
21100,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
21101,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
21102,1,COMANDANCIA DE LA DIRECCION DE SEGURIDAD PUBLICA,1,1,1
21103,1,COMANDANCIA NICOLAS BRAVO,2,NA,NA
21103,2,COMANDANCIA DE AZUMBILLA,2,NA,NA
21104,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
21105,1,COMANDANCIA,2,NA,NA
21106,1,COMANDANCIA,1,14,9
21107,1,COMANDANCIA DE OLINTLA,1,1,1
21108,1,COMANDANCIA MUNICIPAL,1,2,2
21109,1,COMANDANCIA DE PAHUATLAN,1,1,1
21110,1,COMANDANCIA MUNICIPAL DE PALMAR DE BRAVO,1,3,3
21111,1,COMANDANCIA DE PANTEPEC,1,1,1
21111,2,COMANDANCIA MECAPALAPA,2,NA,NA
21112,1,COMANDANCIA DE POLICIA,1,1,1
21113,1,NO APLICA,0,NA,NA
21114,1,CENTRAL TITANIO,1,41,41
21114,2,CENTRAL DE DESPLIEGUE POLICIAL,1,18,18
21114,3,COMISARIA SUR,1,8,8
21114,4,COMISARIA NORTE,1,15,15
21114,5,ZONA 3,1,3,3
21114,6,ZONA 8,1,4,4
21114,7,ANGAR DE MOTOPATRULLAS,1,2,2
21114,8,UNIDAD CANINA,1,3,3
21114,9,FORTALEZA,1,105,105
21115,1,COMANDANCIA MUNICIPAL,1,1,1
21116,1,COMANDANCIA MUNICIPAL,1,3,3
21117,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,1
21118,1,COMANDANCIA MUNICIPAL,1,2,2
21119,1,SECRETARIA DE SEGURIDAD PUBLICA Y PROTECCION CIUDADANA,1,9,8
21120,1,COMANDANCIA SAN ANTONIO CAÑADA,1,1,1
21121,1,COMANDANCIA MUNICIPAL,2,NA,NA
21122,1,COMANDANCIA DE SAN FELIPE TEOTLALCINGO,1,1,1
21122,2,COMANDANCIA SAN MATIAS ATZALA,2,NA,NA
21122,3,COMANDANCIA SAN JUAN TLALE,2,NA,NA
21123,1,COMANDANCIA DE PRESIDENCIA MUNICIPAL,2,NA,NA
21124,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
21125,1,COMISARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,3,3
21126,1,COMISARIA MUNICIPAL DE SAN JERONIMO TECUANIPAN,1,1,1
21126,2,COMISARIA AUXILIAR DE SAN MIGUEL PAPAXTLA,2,NA,NA
21126,3,COMISARIA AUXILIAR DE LOS REYES TLANECHICOLPAN,2,NA,NA
21127,1,COMANDANCIA MUNICIPAL,1,1,1
21128,1,COMANDANCIA MUNICIPAL,1,2,2
21129,1,COMANDANCIA DE SAN JOSE MIAHUATLAN,1,1,1
21130,1,COMANDANCIA MUNICIPAL,1,1,1
21131,1,COMANDANCIA MUNICIPAL DE SAN JUAN ATZOMPA,2,NA,NA
21132,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,8,8
21133,1,COMANDANCIA,2,NA,NA
21134,1,COMPLEJO DE SEGURIDAD PUBLICA,1,2,2
21135,1,COMANDANCIA DE POLICIA,1,1,1
21136,1,COMANDANCIA SAN MIGUEL XOXTLA,1,1,1
21137,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
21138,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,1
21139,1,COMANDANCIA DE POLICIA,1,1,1
21140,1,SECRETARIA DE SEGURIDAD CIUDADANA,1,42,42
21141,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
21142,1,COMANDANCIA DE SAN SALVADOR EL SECO,1,3,3
21143,1,COMANDANCIA DE SAN SALVADOR EL VERDE,1,2,2
21144,1,NO APLICA,0,NA,NA
21145,1,COMANDANCIA,2,NA,NA
21146,1,COMANDANCIA MUNICIPAL,2,NA,NA
21147,1,COMANDANCIA DE SANTA INES AHUATEMPAN,1,1,0
21148,1,COMANDANCIA MUNICIPAL,1,1,1
21149,1,DIRECCION DE SEGURIDAD PUBLICA,1,4,4
21150,1,COMANDANCIA DE HUEHUETLAN EL GRANDE,1,2,2
21151,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA PREVENCION DEL DELITO Y PROTECCION CIVIL DE SANTO TOMAS HUEYOTLIPAN PUEBLA,1,1,1
21152,1,COMANDANCIA MUNICIPAL,1,2,1
21153,1,SEGURIDAD PUBLICA,1,2,2
21154,1,COMPLEJO DE SEGURIDAD PUBLICA DE TECAMACHALCO,1,9,9
21155,1,COMANDANCIA DE POLICIA TECOMATLAN,1,2,1
21156,1,DIRECCION DE SEGURIDAD PUBLICA,1,52,42
21157,1,COMANDANCIA MUNICIPAL,1,1,1
21158,1,SEGURIDAD PUBLICA MUNICIPAL DE TENAMPULCO,1,1,1
21159,1,COMANDANCIA DE POLICIA,1,1,1
21160,1,COMANDANCIA TEOTLALCO,1,1,1
21161,1,COMANDANCIA MUNICIPAL,1,1,1
21162,1,COMANDANCIA MUNICIPAL,1,1,1
21163,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,3,3
21164,1,SECRETARIA DE SEGURIDAD PUBLICA Y VIALIDAD,1,10,10
21165,1,COMANDANCIA MUNICIPAL,2,NA,NA
21166,1,COMANDANCIA TEPEOJUMA,1,2,2
21167,1,COMANDANCIA DE POLICIA DE TEPETZINTLA,1,1,1
21168,1,COMANDANCIA MUNICIPAL,2,NA,NA
21169,1,COMANDANCIA MUNICIPAL,1,2,1
21170,1,COMANDANCIA DEL MUNICIPIO DE TEPEYAHUALCO,1,1,1
21171,1,COMANDANCIA MUNICIPAL,1,4,1
21172,1,COMANDANCIA MUNICIPAL TETELA DE OCAMPO PUE,1,4,3
21173,1,COMANDANCIA MUNICIPAL,1,1,1
21174,1,CENTRAL DE SEGURIDAD PUBLICA,1,18,18
21174,2,MODULO DE ZONA 1,1,1,1
21174,3,MODULO DE ZONA 2,1,1,1
21174,4,MODULO DE ZONA 3,1,1,1
21174,5,MODULA DE ZONA 4,2,NA,NA
21174,6,MODULO DE SANTA ROSA,2,NA,NA
21175,1,COMANDANCIA,1,1,1
21176,1,COMANDANCIA MUNICIPAL,1,1,1
21177,1,COMANDANCIA,1,1,1
21178,1,COMANDANCIA,1,1,1
21178,2,BASE ALTERNA,2,NA,NA
21179,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
21180,1,COMANDANCIA MUNICIPAL,1,1,1
21181,1,COMISARIA DE SEGURIDAD PUBLICA,1,1,1
21182,1,COMANDANCIA MUNICIPAL DE TLANEPANTLA,1,1,1
21183,1,COMANDANCIA MUNICIPAL,1,1,1
21184,1,COMANDANCIA TLAPACOYA,2,NA,NA
21185,1,COMANDANCIA MUNICIPAL,1,2,1
21186,1,COMANDANCIA MUNICIPAL,1,3,3
21186,2,JUNTA AUXILIAR OYAMELES DE HIDALGO,2,NA,NA
21186,3,JUNTA AUXILIAR OCOTLAN DE BETANCOURT,2,NA,NA
21186,4,JUNTA AUXILIAR MAZATEPEC,2,NA,NA
21186,5,JUNTA AUXILIAR XONOCUAUTLA,2,NA,NA
21187,1,DIRECCION DE SEGURIDAD,1,1,1
21188,1,COMANDANCIA POLICIAL DE TOCHIMILCO,1,1,1
21189,1,COMANDANCIA,1,2,1
21190,1,COMANDANCIA MUNICIPAL DE TOTOLTEPEC DE GUERRERO,1,1,1
21191,1,NO APLICA,0,NA,NA
21192,1,COMANDANCIA MUNICIPAL,1,1,1
21193,1,SEGURIDAD PUBLICA TZICATLACOYAN,1,1,1
21194,1,SECRETARIA DE SEGURIDAD CIUDADANA,1,2,2
21195,1,MODULO DE SEGURIDAD VICENTE GUERRERO,1,1,1
21196,1,COMANDANCIA MUNICIPAL,1,1,1
21197,1,CENTRO DE CONTROL Y COMANDO,1,4,4
21197,2,COMANDANCIA VILLA AVILA CAMACHO,2,NA,NA
21198,1,COMANDANCIA MUNICIPAL XICOTLAN,2,NA,NA
21199,1,COMANDANCIA,1,3,3
21200,1,COMANDANCIA DEL MUNICIPIO DE XOCHIAPULCO,1,1,1
21201,1,COMANDANCIA MUNICIPAL,2,NA,NA
21202,1,SEGURIDAD PUBLICA,1,1,1
21203,1,COMANDANCIA MUNICIPAL,1,1,1
21204,1,COMANDANCIA MUNICIPAL,1,1,1
21205,1,COMANDANCIA MUNICIPAL,1,2,2
21205,2,SUBCOMANDANCIA SAN GABRIEL TETZOYOCAN,2,NA,NA
21205,3,SUBCOMANDANCIA ZOZUTLA,2,NA,NA
21206,1,COMANDANCIA MUNICIPAL,1,1,1
21207,1,COMANDANCIA DE ZACAPOAXTLA,1,3,3
21208,1,SECRETARIA DE SEGURIDAD CIUDADANA,1,1,1
21209,1,SEGURIDAD PUBLICA,2,NA,NA
21210,1,COMISARIA MUNICIPAL,1,1,1
21211,1,COMANDANCIA MUNICIPAL,1,1,1
21212,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,1
21213,1,COMANDANCIA MUNICIPAL DE ZIHUATEUTLA,2,NA,NA
21214,1,COMANDANCIA DE ZINACATEPEC,1,2,2
21215,1,COMANDANCIA DE ZONGOZOTLA,1,1,1
21216,1,COMISARIA,1,1,1
21217,1,COMANDANCIA,1,1,1
22001,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE AMEALCO DE BONFIL,1,12,12
22002,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,4,4
22002,2,COMANDANCIA DELEGACION AHUACATLAN,1,1,1
22003,1,ARROYO SECO,1,10,10
22004,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,11,11
22005,1,CENTRO DE JUSTICIA,1,15,15
22006,1,SANTA FE,1,1,1
22006,2,PUERTA REAL,1,1,1
22006,3,CUMBRES,1,1,1
22006,4,PRESA DE BRAVO,1,1,0
22006,5,LOS ANGELES,1,2,1
22007,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE EZEQUIEL MONTES,1,18,14
22008,1,EDIFICIO DE LA SECRETARIA DE SEGURIDAD PUBLICA,1,17,15
22009,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE JALPAN DE SERRA,1,10,10
22010,1,BASE OPERATIVA LANDA,1,4,4
22010,2,BASE OPERATIVA LA LAGUNITA,2,NA,NA
22010,3,BASE OPERATIVA EL LOBO,2,NA,NA
22010,4,BASE OPERATIVA AGUA ZARCA,2,NA,NA
22011,1,LA CAÑADA,1,1,NSS
22011,2,TORRE 8,1,1,NSS
22011,3,TORRE 7,1,1,NSS
22011,4,TORRE 4,1,1,NSS
22011,5,TORRE 5,2,NA,NA
22011,6,TORRE 2,2,NA,NA
22011,7,PRADERA,1,1,NSS
22011,8,LOS HEROES,1,1,NSS
22011,9,AMAZCALA,1,1,NSS
22011,10,COLORADO,1,1,NSS
22011,11,GRIEGA,1,1,NSS
22011,12,CHICHIMEQUILLAS,1,1,NSS
22011,13,TIERRA BLANCA,1,1,NSS
22012,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,18,18
22012,2,ESCOLASTICAS,2,NA,NA
22013,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,7,7
22013,2,MODULO ESTACION PEÑA BLANCA,2,NA,NA
22014,1,ESPOL 8,1,3,2
22014,2,ESPOL13,1,2,2
22014,3,SUBCOMANDANCIA SUR,1,8,8
22014,4,ESPOL 23 SANTA ROSA JAUREGUI,1,4,4
22014,5,ESPOL 12,1,3,3
22014,6,ESPOL 20,1,4,4
22014,7,ESPOL 5,1,3,3
22014,8,ESPOL 1,1,3,3
22014,9,SUBCOMANDANCIA NORORIENTE,1,5,4
22014,10,SUBCOMANDANCIA PEÑAFLOR,1,7,7
22014,11,ESPOL 3,1,3,3
22014,12,ESPOL 25,1,20,20
22014,13,ESPOL 7,1,3,3
22014,14,ESPOL 10,1,2,2
22014,15,SUBCOMANDANCIA MENCHACA,1,9,9
22014,16,ESPOL 19,1,3,3
22014,17,ESPOL 18,1,2,2
22015,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,5,5
22016,1,SECRETARIA DE SEGURIDAD PUBLICA,1,3,3
22016,2,SUBESTACION ARRAYANES,1,1,1
22016,3,SUBESTACION AGUILAS,1,1,1
22016,4,SUBESTACION LOS NOGALES,2,NA,NA
22016,5,SUBESTACION VISTA HERMOSA,2,NA,NA
22017,1,NO APLICA,0,NA,NA
22018,1,EDIFICIO DE SEGURIDAD PUBLICA,1,9,9
23001,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE COZUMEL,1,21,14
23002,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,10,10
23003,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO ZONA INSULAR,1,3,3
23003,2,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO ZONA CONTINENTAL,1,1,1
23004,1,ROBLE,1,47,47
23004,2,MODULO DE ATENCION DEL GRUPO ESPECIAL DE ATENCION A VICTIMAS DE VIOLENCIA FAMILIAR Y DE GENERO,1,2,2
23004,3,ATLANTIDA,1,4,4
23004,4,PREVENCION,1,4,4
23005,1,OFICINAS CENTRALES,1,248,248
23005,2,POLICIA TURISTICA,1,4,4
23006,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO,1,13,13
23006,2,DELEGACION PRESUMIDA,2,NA,NA
23006,3,DELEGACION SANTA GERTRUDIS,2,NA,NA
23006,4,DELEGACION CANDELARIA,2,NA,NA
23006,5,ALCALDIA DZIUCHE,1,1,1
23006,6,ALCALDIA SABAN,2,NA,NA
23007,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,13,11
23007,2,ALCALDIA HOLBOX,2,NA,NA
23007,3,ALCALDIA PUERTO DE CHIQUILA,2,NA,NA
23007,4,SUBDELEGACION SOLFERINO,2,NA,NA
23007,5,SUBDELEGACION SAN ANGEL,2,NA,NA
23007,6,DELEGACION NUEVO XCAN,2,NA,NA
23007,7,SUBDELEGACION NUEVO DURANGO,2,NA,NA
23007,8,ALCALDIA IGNACIO ZARAGOZA,2,NA,NA
23007,9,SUBDELEGACION CEDRAL,2,NA,NA
23007,10,SUBDELEGACION IDEAL,2,NA,NA
23007,11,SUBDELEGACION TINTAL,2,NA,NA
23007,12,SUBDELEGACION SAN FRANCISCO,2,NA,NA
23007,13,DELEGACION VALLADOLID NUEVO,2,NA,NA
23007,14,SUBDELEGACION AGUA AZUL SUBDELEGACION QUINTANA,2,NA,NA
23007,15,SUBDELEGACION QUINTANA,2,NA,NA
23008,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,117,117
23009,1,SECRETARIA DE SEGURIDAD PUBLICA Y PROTECCION CIUDADANA,1,51,51
23010,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2
23010,2,COORDINACION DE TRANSITO MUNICIPAL,1,2,2
23010,3,CARCEL MUNICIPAL,1,1,1
23011,1,SECRETARIA MUNICIPAL,1,5,5
23011,2,DELEGACION LEONA VICARIO,2,NA,NA
24001,1,SEGURIDAD PUBLICA,1,1,0
24002,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24003,1,DIRECCION DE SEGURIDAD PUBICA Y TRANSITO MUNICIPAL,1,4,3
24004,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA
24005,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
24006,1,COMANDANCIA MUNICIPAL,1,1,1
24006,2,SUBCOMANDANCIA,2,NA,NA
24007,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
24008,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,3,3
24009,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24010,1,BARANDILLA MUNICIPAL,1,1,1
24011,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,12,12
24012,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24013,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,13,13
24014,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2
24015,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL Y VIALIDAD,1,4,4
24016,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA
24017,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
24018,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA
24018,2,SEGURIDAD PUBLICA BASE HUEHUETLAN,2,NA,NA
24019,1,COMANDANCIA MUNICIPAL,1,2,2
24020,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA,1,20,20
24021,1,COMANDANCIA CENTRAL,1,1,1
24022,1,COMANDANCIA,1,2,1
24023,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,1
24024,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA MUNICIPAL,1,37,37
24025,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,3,3
24026,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL SAN ANTONIO,1,2,2
24027,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,6,2
24028,1,SUBCOMANDANCIA REGIONAL CENTRO,1,8,1
24028,2,SUBCOMANCANCIA REGIONAL NORTE,1,4,1
24028,3,SUBCOMANDANCIA REGIONAL SUR,1,3,1
24028,4,SUBCOMANDANCIA REGIONAL ORIENTE,1,5,1
24028,5,SUBCOMANDANCIA REGIONAL PONIENTE,1,7,1
24028,6,COMANDANCIA CENTRAL,1,277,1
24029,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24030,1,NO APLICA,0,NA,NA
24031,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,2
24032,1,COMANDANCIA MUNICIPAL,2,NA,NA
24033,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24034,1,COMANDANCIA DE DIRECCION SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24035,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA MUNICIPAL COMANDANCIA CENTRAL ACROPOLIS,1,73,73
24036,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,1
24037,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,6,6
24038,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24039,1,COMANDANCIA DE TAMPAMOLON CORONA,1,1,1
24040,1,DIRECCION GENERAL DE POLICIA Y TRANSITO MUNICIPAL,1,2,2
24041,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24042,1,COMANDANCIA MUNICIPAL,2,NA,NA
24043,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2
24044,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA
24045,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
24046,1,COMANDANCIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA
24047,1,COMANDANCIA MUNICIPAL,1,1,1
24048,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
24049,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
24050,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,7,7
24051,1,COMANDANCIA MUNICIPAL,1,1,1
24052,1,SEGURIDAD PUBLICA,1,1,1
24053,1,COMANDANCIA AXTLA,1,3,3
24054,1,COMANDANCIA,1,3,3
24055,1,SEGURIDAD PUBLICA MUNICIPAL,1,3,3
24056,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA MUNICIPAL,1,2,1
24057,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,3,3
24058,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
25001,1,VILLA DE AHOME,1,1,1
25001,2,HIGUERAS DE ZARAGOZA,1,1,1
