ubicageo_f,rangedad_i,sexostt,sexos1,sexos2,sexos3,sexosne
20467,9,NA,NA,NA,NA,
20467,10,NA,NA,NA,NA,
20467,11,NA,NA,NA,NA,
20467,12,NA,NA,NA,NA,
20467,13,NA,NA,NA,NA,
20467,91,,,,,
20467,92,,,,,
20467,99,,,,,
20468,1,NA,NA,NA,NA,
20468,2,NA,NA,NA,NA,
20468,3,NA,NA,NA,NA,
20468,4,NA,NA,NA,NA,
20468,5,NA,NA,NA,NA,
20468,6,NA,NA,NA,NA,
20468,7,NA,NA,NA,NA,
20468,8,NA,NA,NA,NA,
20468,9,NA,NA,NA,NA,
20468,10,NA,NA,NA,NA,
20468,11,NA,NA,NA,NA,
20468,12,NA,NA,NA,NA,
20468,13,NA,NA,NA,NA,
20468,91,,,,,
20468,92,,,,,
20468,99,,,,,
20469,1,NA,NA,NA,NA,
20469,2,NA,NA,NA,NA,
20469,3,NA,NA,NA,NA,
20469,4,NA,NA,NA,NA,
20469,5,NA,NA,NA,NA,
20469,6,NA,NA,NA,NA,
20469,7,NA,NA,NA,NA,
20469,8,NA,NA,NA,NA,
20469,9,NA,NA,NA,NA,
20469,10,NA,NA,NA,NA,
20469,11,NA,NA,NA,NA,
20469,12,NA,NA,NA,NA,
20469,13,NA,NA,NA,NA,
20469,91,,,,,
20469,92,,,,,
20469,99,,,,,
20470,1,NA,NA,NA,NA,
20470,2,NA,NA,NA,NA,
20470,3,NA,NA,NA,NA,
20470,4,NA,NA,NA,NA,
20470,5,NA,NA,NA,NA,
20470,6,NA,NA,NA,NA,
20470,7,NA,NA,NA,NA,
20470,8,NA,NA,NA,NA,
20470,9,NA,NA,NA,NA,
20470,10,NA,NA,NA,NA,
20470,11,NA,NA,NA,NA,
20470,12,NA,NA,NA,NA,
20470,13,NA,NA,NA,NA,
20470,91,,,,,
20470,92,,,,,
20470,99,,,,,
20471,1,NA,NA,NA,NA,
20471,2,NA,NA,NA,NA,
20471,3,NA,NA,NA,NA,
20471,4,NA,NA,NA,NA,
20471,5,NA,NA,NA,NA,
20471,6,NA,NA,NA,NA,
20471,7,NA,NA,NA,NA,
20471,8,NA,NA,NA,NA,
20471,9,NA,NA,NA,NA,
20471,10,NA,NA,NA,NA,
20471,11,NA,NA,NA,NA,
20471,12,NA,NA,NA,NA,
20471,13,NA,NA,NA,NA,
20471,91,,,,,
20471,92,,,,,
20471,99,,,,,
20472,1,NA,NA,NA,NA,
20472,2,NA,NA,NA,NA,
20472,3,NA,NA,NA,NA,
20472,4,NA,NA,NA,NA,
20472,5,NA,NA,NA,NA,
20472,6,NA,NA,NA,NA,
20472,7,NA,NA,NA,NA,
20472,8,NA,NA,NA,NA,
20472,9,NA,NA,NA,NA,
20472,10,NA,NA,NA,NA,
20472,11,NA,NA,NA,NA,
20472,12,NA,NA,NA,NA,
20472,13,NA,NA,NA,NA,
20472,91,,,,,
20472,92,,,,,
20472,99,,,,,
20473,1,NA,NA,NA,NA,
20473,2,NA,NA,NA,NA,
20473,3,NA,NA,NA,NA,
20473,4,NA,NA,NA,NA,
20473,5,NA,NA,NA,NA,
20473,6,NA,NA,NA,NA,
20473,7,NA,NA,NA,NA,
20473,8,NA,NA,NA,NA,
20473,9,NA,NA,NA,NA,
20473,10,NA,NA,NA,NA,
20473,11,NA,NA,NA,NA,
20473,12,NA,NA,NA,NA,
20473,13,NA,NA,NA,NA,
20473,91,,,,,
20473,92,,,,,
20473,99,,,,,
20474,1,0,0,0,0,
20474,2,0,0,0,0,
20474,3,0,0,0,0,
20474,4,0,0,0,0,
20474,5,0,0,0,0,
20474,6,0,0,0,0,
20474,7,3,3,0,0,
20474,8,0,0,0,0,
20474,9,0,0,0,0,
20474,10,0,0,0,0,
20474,11,0,0,0,0,
20474,12,0,0,0,0,
20474,13,0,0,0,0,
20474,91,,,,,
20474,92,,,,,
20474,99,,,,,
20475,1,0,0,0,0,
20475,2,0,0,0,0,
20475,3,0,0,0,0,
20475,4,0,0,0,0,
20475,5,2,2,0,0,
20475,6,0,0,0,0,
20475,7,1,1,0,0,
20475,8,0,0,0,0,
20475,9,0,0,0,0,
20475,10,0,0,0,0,
20475,11,0,0,0,0,
20475,12,0,0,0,0,
20475,13,0,0,0,0,
20475,91,,,,,
20475,92,,,,,
20475,99,,,,,
20476,1,NA,NA,NA,NA,
20476,2,NA,NA,NA,NA,
20476,3,NA,NA,NA,NA,
20476,4,NA,NA,NA,NA,
20476,5,NA,NA,NA,NA,
20476,6,NA,NA,NA,NA,
20476,7,NA,NA,NA,NA,
20476,8,NA,NA,NA,NA,
20476,9,NA,NA,NA,NA,
20476,10,NA,NA,NA,NA,
20476,11,NA,NA,NA,NA,
20476,12,NA,NA,NA,NA,
20476,13,NA,NA,NA,NA,
20476,91,,,,,
20476,92,,,,,
20476,99,,,,,
20477,1,NA,NA,NA,NA,
20477,2,NA,NA,NA,NA,
20477,3,NA,NA,NA,NA,
20477,4,NA,NA,NA,NA,
20477,5,NA,NA,NA,NA,
20477,6,NA,NA,NA,NA,
20477,7,NA,NA,NA,NA,
20477,8,NA,NA,NA,NA,
20477,9,NA,NA,NA,NA,
20477,10,NA,NA,NA,NA,
20477,11,NA,NA,NA,NA,
20477,12,NA,NA,NA,NA,
20477,13,NA,NA,NA,NA,
20477,91,,,,,
20477,92,,,,,
20477,99,,,,,
20478,1,NA,NA,NA,NA,
20478,2,NA,NA,NA,NA,
20478,3,NA,NA,NA,NA,
20478,4,NA,NA,NA,NA,
20478,5,NA,NA,NA,NA,
20478,6,NA,NA,NA,NA,
20478,7,NA,NA,NA,NA,
20478,8,NA,NA,NA,NA,
20478,9,NA,NA,NA,NA,
20478,10,NA,NA,NA,NA,
20478,11,NA,NA,NA,NA,
20478,12,NA,NA,NA,NA,
20478,13,NA,NA,NA,NA,
20478,91,,,,,
20478,92,,,,,
20478,99,,,,,
20479,1,NA,NA,NA,NA,
20479,2,NA,NA,NA,NA,
20479,3,NA,NA,NA,NA,
20479,4,NA,NA,NA,NA,
20479,5,NA,NA,NA,NA,
20479,6,NA,NA,NA,NA,
20479,7,NA,NA,NA,NA,
20479,8,NA,NA,NA,NA,
20479,9,NA,NA,NA,NA,
20479,10,NA,NA,NA,NA,
20479,11,NA,NA,NA,NA,
20479,12,NA,NA,NA,NA,
20479,13,NA,NA,NA,NA,
20479,91,,,,,
20479,92,,,,,
20479,99,,,,,
20480,1,NA,NA,NA,NA,
20480,2,NA,NA,NA,NA,
20480,3,NA,NA,NA,NA,
20480,4,NA,NA,NA,NA,
20480,5,NA,NA,NA,NA,
20480,6,NA,NA,NA,NA,
20480,7,NA,NA,NA,NA,
20480,8,NA,NA,NA,NA,
20480,9,NA,NA,NA,NA,
20480,10,NA,NA,NA,NA,
20480,11,NA,NA,NA,NA,
20480,12,NA,NA,NA,NA,
20480,13,NA,NA,NA,NA,
20480,91,,,,,
20480,92,,,,,
20480,99,,,,,
20481,1,NA,NA,NA,NA,
20481,2,NA,NA,NA,NA,
20481,3,NA,NA,NA,NA,
20481,4,NA,NA,NA,NA,
20481,5,NA,NA,NA,NA,
20481,6,NA,NA,NA,NA,
20481,7,NA,NA,NA,NA,
20481,8,NA,NA,NA,NA,
20481,9,NA,NA,NA,NA,
20481,10,NA,NA,NA,NA,
20481,11,NA,NA,NA,NA,
20481,12,NA,NA,NA,NA,
20481,13,NA,NA,NA,NA,
20481,91,,,,,
20481,92,,,,,
20481,99,,,,,
20482,1,NSS,NSS,NSS,NSS,
20482,2,NSS,NSS,NSS,NSS,
20482,3,NSS,NSS,NSS,NSS,
20482,4,NSS,NSS,NSS,NSS,
20482,5,NSS,NSS,NSS,NSS,
20482,6,NSS,NSS,NSS,NSS,
20482,7,NSS,NSS,NSS,NSS,
20482,8,NSS,NSS,NSS,NSS,
20482,9,NSS,NSS,NSS,NSS,
20482,10,NSS,NSS,NSS,NSS,
20482,11,NSS,NSS,NSS,NSS,
20482,12,NSS,NSS,NSS,NSS,
20482,13,NSS,NSS,NSS,NSS,
20482,91,,,,,
20482,92,,,,,
20482,99,,,,,
20483,1,0,0,0,0,
20483,2,0,0,0,0,
20483,3,0,0,0,0,
20483,4,5,5,0,0,
20483,5,5,5,0,0,
20483,6,0,0,0,0,
20483,7,0,0,0,0,
20483,8,0,0,0,0,
20483,9,0,0,0,0,
20483,10,0,0,0,0,
20483,11,0,0,0,0,
20483,12,0,0,0,0,
20483,13,0,0,0,0,
20483,91,,,,,
20483,92,,,,,
20483,99,,,,,
20484,1,NA,NA,NA,NA,
20484,2,NA,NA,NA,NA,
20484,3,NA,NA,NA,NA,
20484,4,NA,NA,NA,NA,
20484,5,NA,NA,NA,NA,
20484,6,NA,NA,NA,NA,
20484,7,NA,NA,NA,NA,
20484,8,NA,NA,NA,NA,
20484,9,NA,NA,NA,NA,
20484,10,NA,NA,NA,NA,
20484,11,NA,NA,NA,NA,
20484,12,NA,NA,NA,NA,
20484,13,NA,NA,NA,NA,
20484,91,,,,,
20484,92,,,,,
20484,99,,,,,
20485,1,NA,NA,NA,NA,
20485,2,NA,NA,NA,NA,
20485,3,NA,NA,NA,NA,
20485,4,NA,NA,NA,NA,
20485,5,NA,NA,NA,NA,
20485,6,NA,NA,NA,NA,
20485,7,NA,NA,NA,NA,
20485,8,NA,NA,NA,NA,
20485,9,NA,NA,NA,NA,
20485,10,NA,NA,NA,NA,
20485,11,NA,NA,NA,NA,
20485,12,NA,NA,NA,NA,
20485,13,NA,NA,NA,NA,
20485,91,,,,,
20485,92,,,,,
20485,99,,,,,
20486,1,NA,NA,NA,NA,
20486,2,NA,NA,NA,NA,
20486,3,NA,NA,NA,NA,
20486,4,NA,NA,NA,NA,
20486,5,NA,NA,NA,NA,
20486,6,NA,NA,NA,NA,
20486,7,NA,NA,NA,NA,
20486,8,NA,NA,NA,NA,
20486,9,NA,NA,NA,NA,
20486,10,NA,NA,NA,NA,
20486,11,NA,NA,NA,NA,
20486,12,NA,NA,NA,NA,
20486,13,NA,NA,NA,NA,
20486,91,,,,,
20486,92,,,,,
20486,99,,,,,
20487,1,0,0,0,0,
20487,2,0,0,0,0,
20487,3,0,0,0,0,
20487,4,0,0,0,0,
20487,5,2,2,0,0,
20487,6,3,2,1,0,
20487,7,1,1,0,0,
20487,8,1,1,0,0,
20487,9,0,0,0,0,
20487,10,0,0,0,0,
20487,11,0,0,0,0,
20487,12,0,0,0,0,
20487,13,0,0,0,0,
20487,91,,,,,
20487,92,,,,,
20487,99,,,,,
20488,1,NA,NA,NA,NA,
20488,2,NA,NA,NA,NA,
20488,3,NA,NA,NA,NA,
20488,4,NA,NA,NA,NA,
20488,5,NA,NA,NA,NA,
20488,6,NA,NA,NA,NA,
20488,7,NA,NA,NA,NA,
20488,8,NA,NA,NA,NA,
20488,9,NA,NA,NA,NA,
20488,10,NA,NA,NA,NA,
20488,11,NA,NA,NA,NA,
20488,12,NA,NA,NA,NA,
20488,13,NA,NA,NA,NA,
20488,91,,,,,
20488,92,,,,,
20488,99,,,,,
20489,1,NA,NA,NA,NA,
20489,2,NA,NA,NA,NA,
20489,3,NA,NA,NA,NA,
20489,4,NA,NA,NA,NA,
20489,5,NA,NA,NA,NA,
20489,6,NA,NA,NA,NA,
20489,7,NA,NA,NA,NA,
20489,8,NA,NA,NA,NA,
20489,9,NA,NA,NA,NA,
20489,10,NA,NA,NA,NA,
20489,11,NA,NA,NA,NA,
20489,12,NA,NA,NA,NA,
20489,13,NA,NA,NA,NA,
20489,91,,,,,
20489,92,,,,,
20489,99,,,,,
20490,1,NA,NA,NA,NA,
20490,2,NA,NA,NA,NA,
20490,3,NA,NA,NA,NA,
20490,4,NA,NA,NA,NA,
20490,5,NA,NA,NA,NA,
20490,6,NA,NA,NA,NA,
20490,7,NA,NA,NA,NA,
20490,8,NA,NA,NA,NA,
20490,9,NA,NA,NA,NA,
20490,10,NA,NA,NA,NA,
20490,11,NA,NA,NA,NA,
20490,12,NA,NA,NA,NA,
20490,13,NA,NA,NA,NA,
20490,91,,,,,
20490,92,,,,,
20490,99,,,,,
20491,1,NA,NA,NA,NA,
20491,2,NA,NA,NA,NA,
20491,3,NA,NA,NA,NA,
20491,4,NA,NA,NA,NA,
20491,5,NA,NA,NA,NA,
20491,6,NA,NA,NA,NA,
20491,7,NA,NA,NA,NA,
20491,8,NA,NA,NA,NA,
20491,9,NA,NA,NA,NA,
20491,10,NA,NA,NA,NA,
20491,11,NA,NA,NA,NA,
20491,12,NA,NA,NA,NA,
20491,13,NA,NA,NA,NA,
20491,91,,,,,
20491,92,,,,,
20491,99,,,,,
20492,1,NA,NA,NA,NA,
20492,2,NA,NA,NA,NA,
20492,3,NA,NA,NA,NA,
20492,4,NA,NA,NA,NA,
20492,5,NA,NA,NA,NA,
20492,6,NA,NA,NA,NA,
20492,7,NA,NA,NA,NA,
20492,8,NA,NA,NA,NA,
20492,9,NA,NA,NA,NA,
20492,10,NA,NA,NA,NA,
20492,11,NA,NA,NA,NA,
20492,12,NA,NA,NA,NA,
20492,13,NA,NA,NA,NA,
20492,91,,,,,
20492,92,,,,,
20492,99,,,,,
20493,1,NA,NA,NA,NA,
20493,2,NA,NA,NA,NA,
20493,3,NA,NA,NA,NA,
20493,4,NA,NA,NA,NA,
20493,5,NA,NA,NA,NA,
20493,6,NA,NA,NA,NA,
20493,7,NA,NA,NA,NA,
20493,8,NA,NA,NA,NA,
20493,9,NA,NA,NA,NA,
20493,10,NA,NA,NA,NA,
20493,11,NA,NA,NA,NA,
20493,12,NA,NA,NA,NA,
20493,13,NA,NA,NA,NA,
20493,91,,,,,
20493,92,,,,,
20493,99,,,,,
20494,1,NA,NA,NA,NA,
20494,2,NA,NA,NA,NA,
20494,3,NA,NA,NA,NA,
20494,4,NA,NA,NA,NA,
20494,5,NA,NA,NA,NA,
20494,6,NA,NA,NA,NA,
20494,7,NA,NA,NA,NA,
20494,8,NA,NA,NA,NA,
20494,9,NA,NA,NA,NA,
20494,10,NA,NA,NA,NA,
20494,11,NA,NA,NA,NA,
20494,12,NA,NA,NA,NA,
20494,13,NA,NA,NA,NA,
20494,91,,,,,
20494,92,,,,,
20494,99,,,,,
20495,1,NSS,NSS,NSS,NSS,
20495,2,NSS,NSS,NSS,NSS,
20495,3,NSS,NSS,NSS,NSS,
20495,4,NSS,NSS,NSS,NSS,
20495,5,NSS,NSS,NSS,NSS,
20495,6,NSS,NSS,NSS,NSS,
20495,7,NSS,NSS,NSS,NSS,
20495,8,NSS,NSS,NSS,NSS,
20495,9,NSS,NSS,NSS,NSS,
20495,10,NSS,NSS,NSS,NSS,
20495,11,NSS,NSS,NSS,NSS,
20495,12,NSS,NSS,NSS,NSS,
20495,13,NSS,NSS,NSS,NSS,
20495,91,,,,,
20495,92,,,,,
20495,99,,,,,
20496,1,NA,NA,NA,NA,
20496,2,NA,NA,NA,NA,
20496,3,NA,NA,NA,NA,
20496,4,NA,NA,NA,NA,
20496,5,NA,NA,NA,NA,
20496,6,NA,NA,NA,NA,
20496,7,NA,NA,NA,NA,
20496,8,NA,NA,NA,NA,
20496,9,NA,NA,NA,NA,
20496,10,NA,NA,NA,NA,
20496,11,NA,NA,NA,NA,
20496,12,NA,NA,NA,NA,
20496,13,NA,NA,NA,NA,
20496,91,,,,,
20496,92,,,,,
20496,99,,,,,
20497,1,NA,NA,NA,NA,
20497,2,NA,NA,NA,NA,
20497,3,NA,NA,NA,NA,
20497,4,NA,NA,NA,NA,
20497,5,NA,NA,NA,NA,
20497,6,NA,NA,NA,NA,
20497,7,NA,NA,NA,NA,
20497,8,NA,NA,NA,NA,
20497,9,NA,NA,NA,NA,
20497,10,NA,NA,NA,NA,
20497,11,NA,NA,NA,NA,
20497,12,NA,NA,NA,NA,
20497,13,NA,NA,NA,NA,
20497,91,,,,,
20497,92,,,,,
20497,99,,,,,
20498,1,NA,NA,NA,NA,
20498,2,NA,NA,NA,NA,
20498,3,NA,NA,NA,NA,
20498,4,NA,NA,NA,NA,
20498,5,NA,NA,NA,NA,
20498,6,NA,NA,NA,NA,
20498,7,NA,NA,NA,NA,
20498,8,NA,NA,NA,NA,
20498,9,NA,NA,NA,NA,
20498,10,NA,NA,NA,NA,
20498,11,NA,NA,NA,NA,
20498,12,NA,NA,NA,NA,
20498,13,NA,NA,NA,NA,
20498,91,,,,,
20498,92,,,,,
20498,99,,,,,
20499,1,NA,NA,NA,NA,
20499,2,NA,NA,NA,NA,
20499,3,NA,NA,NA,NA,
20499,4,NA,NA,NA,NA,
20499,5,NA,NA,NA,NA,
20499,6,NA,NA,NA,NA,
20499,7,NA,NA,NA,NA,
20499,8,NA,NA,NA,NA,
20499,9,NA,NA,NA,NA,
20499,10,NA,NA,NA,NA,
20499,11,NA,NA,NA,NA,
20499,12,NA,NA,NA,NA,
20499,13,NA,NA,NA,NA,
20499,91,,,,,
20499,92,,,,,
20499,99,,,,,
20500,1,0,0,0,0,
20500,2,0,0,0,0,
20500,3,0,0,0,0,
20500,4,0,0,0,0,
20500,5,1,1,0,0,
20500,6,0,0,0,0,
20500,7,0,0,0,0,
20500,8,0,0,0,0,
20500,9,0,0,0,0,
20500,10,0,0,0,0,
20500,11,0,0,0,0,
20500,12,0,0,0,0,
20500,13,0,0,0,0,
20500,91,,,,,
20500,92,,,,,
20500,99,,,,,
20501,1,NA,NA,NA,NA,
20501,2,NA,NA,NA,NA,
20501,3,NA,NA,NA,NA,
20501,4,NA,NA,NA,NA,
20501,5,NA,NA,NA,NA,
20501,6,NA,NA,NA,NA,
20501,7,NA,NA,NA,NA,
20501,8,NA,NA,NA,NA,
20501,9,NA,NA,NA,NA,
20501,10,NA,NA,NA,NA,
20501,11,NA,NA,NA,NA,
20501,12,NA,NA,NA,NA,
20501,13,NA,NA,NA,NA,
20501,91,,,,,
20501,92,,,,,
20501,99,,,,,
20502,1,NA,NA,NA,NA,
20502,2,NA,NA,NA,NA,
20502,3,NA,NA,NA,NA,
20502,4,NA,NA,NA,NA,
20502,5,NA,NA,NA,NA,
20502,6,NA,NA,NA,NA,
20502,7,NA,NA,NA,NA,
20502,8,NA,NA,NA,NA,
20502,9,NA,NA,NA,NA,
20502,10,NA,NA,NA,NA,
20502,11,NA,NA,NA,NA,
20502,12,NA,NA,NA,NA,
20502,13,NA,NA,NA,NA,
20502,91,,,,,
20502,92,,,,,
20502,99,,,,,
20503,1,NA,NA,NA,NA,
20503,2,NA,NA,NA,NA,
20503,3,NA,NA,NA,NA,
20503,4,NA,NA,NA,NA,
20503,5,NA,NA,NA,NA,
20503,6,NA,NA,NA,NA,
20503,7,NA,NA,NA,NA,
20503,8,NA,NA,NA,NA,
20503,9,NA,NA,NA,NA,
20503,10,NA,NA,NA,NA,
20503,11,NA,NA,NA,NA,
20503,12,NA,NA,NA,NA,
20503,13,NA,NA,NA,NA,
20503,91,,,,,
20503,92,,,,,
20503,99,,,,,
20504,1,NA,NA,NA,NA,
20504,2,NA,NA,NA,NA,
20504,3,NA,NA,NA,NA,
20504,4,NA,NA,NA,NA,
20504,5,NA,NA,NA,NA,
20504,6,NA,NA,NA,NA,
20504,7,NA,NA,NA,NA,
20504,8,NA,NA,NA,NA,
20504,9,NA,NA,NA,NA,
20504,10,NA,NA,NA,NA,
20504,11,NA,NA,NA,NA,
20504,12,NA,NA,NA,NA,
20504,13,NA,NA,NA,NA,
20504,91,,,,,
20504,92,,,,,
20504,99,,,,,
20505,1,NA,NA,NA,NA,
20505,2,NA,NA,NA,NA,
20505,3,NA,NA,NA,NA,
20505,4,NA,NA,NA,NA,
20505,5,NA,NA,NA,NA,
20505,6,NA,NA,NA,NA,
20505,7,NA,NA,NA,NA,
20505,8,NA,NA,NA,NA,
20505,9,NA,NA,NA,NA,
20505,10,NA,NA,NA,NA,
20505,11,NA,NA,NA,NA,
20505,12,NA,NA,NA,NA,
20505,13,NA,NA,NA,NA,
20505,91,,,,,
20505,92,,,,,
20505,99,,,,,
20506,1,NA,NA,NA,NA,
20506,2,NA,NA,NA,NA,
20506,3,NA,NA,NA,NA,
20506,4,NA,NA,NA,NA,
20506,5,NA,NA,NA,NA,
20506,6,NA,NA,NA,NA,
20506,7,NA,NA,NA,NA,
20506,8,NA,NA,NA,NA,
20506,9,NA,NA,NA,NA,
20506,10,NA,NA,NA,NA,
20506,11,NA,NA,NA,NA,
20506,12,NA,NA,NA,NA,
20506,13,NA,NA,NA,NA,
20506,91,,,,,
20506,92,,,,,
20506,99,,,,,
20507,1,NA,NA,NA,NA,
20507,2,NA,NA,NA,NA,
20507,3,NA,NA,NA,NA,
20507,4,NA,NA,NA,NA,
20507,5,NA,NA,NA,NA,
20507,6,NA,NA,NA,NA,
20507,7,NA,NA,NA,NA,
20507,8,NA,NA,NA,NA,
20507,9,NA,NA,NA,NA,
20507,10,NA,NA,NA,NA,
20507,11,NA,NA,NA,NA,
20507,12,NA,NA,NA,NA,
20507,13,NA,NA,NA,NA,
20507,91,,,,,
20507,92,,,,,
20507,99,,,,,
20508,1,0,0,0,0,
20508,2,0,0,0,0,
20508,3,1,1,0,0,
20508,4,0,0,0,0,
20508,5,1,1,0,0,
20508,6,0,0,0,0,
20508,7,0,0,0,0,
20508,8,0,0,0,0,
20508,9,0,0,0,0,
20508,10,0,0,0,0,
20508,11,0,0,0,0,
20508,12,0,0,0,0,
20508,13,0,0,0,0,
20508,91,,,,,
20508,92,,,,,
20508,99,,,,,
20509,1,NSS,NSS,NSS,NSS,
20509,2,NSS,NSS,NSS,NSS,
20509,3,NSS,NSS,NSS,NSS,
20509,4,NSS,NSS,NSS,NSS,
20509,5,NSS,NSS,NSS,NSS,
20509,6,NSS,NSS,NSS,NSS,
20509,7,NSS,NSS,NSS,NSS,
20509,8,NSS,NSS,NSS,NSS,
20509,9,NSS,NSS,NSS,NSS,
20509,10,NSS,NSS,NSS,NSS,
20509,11,NSS,NSS,NSS,NSS,
20509,12,NSS,NSS,NSS,NSS,
20509,13,NSS,NSS,NSS,NSS,
20509,91,,,,,
20509,92,,,,,
20509,99,,,,,
20510,1,NA,NA,NA,NA,
20510,2,NA,NA,NA,NA,
20510,3,NA,NA,NA,NA,
20510,4,NA,NA,NA,NA,
20510,5,NA,NA,NA,NA,
20510,6,NA,NA,NA,NA,
20510,7,NA,NA,NA,NA,
20510,8,NA,NA,NA,NA,
20510,9,NA,NA,NA,NA,
20510,10,NA,NA,NA,NA,
20510,11,NA,NA,NA,NA,
20510,12,NA,NA,NA,NA,
20510,13,NA,NA,NA,NA,
20510,91,,,,,
20510,92,,,,,
20510,99,,,,,
20511,1,0,0,0,0,
20511,2,0,0,0,0,
20511,3,0,0,0,0,
20511,4,4,4,0,0,
20511,5,1,1,0,0,
20511,6,0,0,0,0,
20511,7,0,0,0,0,
20511,8,0,0,0,0,
20511,9,0,0,0,0,
20511,10,0,0,0,0,
20511,11,0,0,0,0,
20511,12,0,0,0,0,
20511,13,0,0,0,0,
20511,91,,,,,
20511,92,,,,,
20511,99,,,,,
20512,1,NA,NA,NA,NA,
20512,2,NA,NA,NA,NA,
20512,3,NA,NA,NA,NA,
20512,4,NA,NA,NA,NA,
20512,5,NA,NA,NA,NA,
20512,6,NA,NA,NA,NA,
20512,7,NA,NA,NA,NA,
20512,8,NA,NA,NA,NA,
20512,9,NA,NA,NA,NA,
20512,10,NA,NA,NA,NA,
20512,11,NA,NA,NA,NA,
20512,12,NA,NA,NA,NA,
20512,13,NA,NA,NA,NA,
20512,91,,,,,
20512,92,,,,,
20512,99,,,,,
20513,1,NA,NA,NA,NA,
20513,2,NA,NA,NA,NA,
20513,3,NA,NA,NA,NA,
20513,4,NA,NA,NA,NA,
20513,5,NA,NA,NA,NA,
20513,6,NA,NA,NA,NA,
20513,7,NA,NA,NA,NA,
20513,8,NA,NA,NA,NA,
20513,9,NA,NA,NA,NA,
20513,10,NA,NA,NA,NA,
20513,11,NA,NA,NA,NA,
20513,12,NA,NA,NA,NA,
20513,13,NA,NA,NA,NA,
20513,91,,,,,
20513,92,,,,,
20513,99,,,,,
20514,1,NA,NA,NA,NA,
20514,2,NA,NA,NA,NA,
20514,3,NA,NA,NA,NA,
20514,4,NA,NA,NA,NA,
20514,5,NA,NA,NA,NA,
20514,6,NA,NA,NA,NA,
20514,7,NA,NA,NA,NA,
20514,8,NA,NA,NA,NA,
20514,9,NA,NA,NA,NA,
20514,10,NA,NA,NA,NA,
20514,11,NA,NA,NA,NA,
20514,12,NA,NA,NA,NA,
20514,13,NA,NA,NA,NA,
20514,91,,,,,
20514,92,,,,,
20514,99,,,,,
20515,1,NA,NA,NA,NA,
20515,2,NA,NA,NA,NA,
20515,3,NA,NA,NA,NA,
20515,4,NA,NA,NA,NA,
20515,5,NA,NA,NA,NA,
20515,6,NA,NA,NA,NA,
20515,7,NA,NA,NA,NA,
20515,8,NA,NA,NA,NA,
20515,9,NA,NA,NA,NA,
20515,10,NA,NA,NA,NA,
20515,11,NA,NA,NA,NA,
20515,12,NA,NA,NA,NA,
20515,13,NA,NA,NA,NA,
20515,91,,,,,
20515,92,,,,,
20515,99,,,,,
20516,1,NA,NA,NA,NA,
20516,2,NA,NA,NA,NA,
20516,3,NA,NA,NA,NA,
20516,4,NA,NA,NA,NA,
20516,5,NA,NA,NA,NA,
20516,6,NA,NA,NA,NA,
20516,7,NA,NA,NA,NA,
20516,8,NA,NA,NA,NA,
20516,9,NA,NA,NA,NA,
20516,10,NA,NA,NA,NA,
20516,11,NA,NA,NA,NA,
20516,12,NA,NA,NA,NA,
20516,13,NA,NA,NA,NA,
20516,91,,,,,
20516,92,,,,,
20516,99,,,,,
20517,1,NA,NA,NA,NA,
20517,2,NA,NA,NA,NA,
20517,3,NA,NA,NA,NA,
20517,4,NA,NA,NA,NA,
20517,5,NA,NA,NA,NA,
20517,6,NA,NA,NA,NA,
20517,7,NA,NA,NA,NA,
20517,8,NA,NA,NA,NA,
20517,9,NA,NA,NA,NA,
20517,10,NA,NA,NA,NA,
20517,11,NA,NA,NA,NA,
20517,12,NA,NA,NA,NA,
20517,13,NA,NA,NA,NA,
20517,91,,,,,
20517,92,,,,,
20517,99,,,,,
20518,1,NA,NA,NA,NA,
20518,2,NA,NA,NA,NA,
20518,3,NA,NA,NA,NA,
20518,4,NA,NA,NA,NA,
20518,5,NA,NA,NA,NA,
20518,6,NA,NA,NA,NA,
20518,7,NA,NA,NA,NA,
20518,8,NA,NA,NA,NA,
20518,9,NA,NA,NA,NA,
20518,10,NA,NA,NA,NA,
20518,11,NA,NA,NA,NA,
20518,12,NA,NA,NA,NA,
20518,13,NA,NA,NA,NA,
20518,91,,,,,
20518,92,,,,,
20518,99,,,,,
20519,1,0,0,0,0,
20519,2,0,0,0,0,
20519,3,0,0,0,0,
20519,4,0,0,0,0,
20519,5,1,1,0,0,
20519,6,0,0,0,0,
20519,7,0,0,0,0,
20519,8,0,0,0,0,
20519,9,0,0,0,0,
20519,10,0,0,0,0,
20519,11,0,0,0,0,
20519,12,0,0,0,0,
20519,13,0,0,0,0,
20519,91,,,,,
20519,92,,,,,
20519,99,,,,,
20520,1,0,0,0,0,
20520,2,0,0,0,0,
20520,3,0,0,0,0,
20520,4,0,0,0,0,
20520,5,1,1,0,0,
20520,6,1,1,0,0,
20520,7,1,1,0,0,
20520,8,1,1,0,0,
20520,9,0,0,0,0,
20520,10,0,0,0,0,
20520,11,0,0,0,0,
20520,12,0,0,0,0,
20520,13,0,0,0,0,
20520,91,,,,,
20520,92,,,,,
20520,99,,,,,
20521,1,NA,NA,NA,NA,
20521,2,NA,NA,NA,NA,
20521,3,NA,NA,NA,NA,
20521,4,NA,NA,NA,NA,
20521,5,NA,NA,NA,NA,
20521,6,NA,NA,NA,NA,
20521,7,NA,NA,NA,NA,
20521,8,NA,NA,NA,NA,
