ubicageo_f,aniorefe_b,rnsnni1,nombre1,totalca1
21169,1,2,NO APLICA,NA
21169,2,2,NO APLICA,NA
21170,1,2,NO APLICA,NA
21170,2,2,NO APLICA,NA
21171,1,2,NO APLICA,NA
21171,2,2,NO APLICA,NA
21172,1,2,NO APLICA,NA
21172,2,2,NO APLICA,NA
21173,1,2,NO APLICA,NA
21173,2,2,NO APLICA,NA
21174,1,2,NO APLICA,NA
21174,2,2,NO APLICA,NA
21175,1,9,NO IDENTIFICADO,NSS
21175,2,9,NO IDENTIFICADO,NSS
21176,1,2,NO APLICA,NA
21176,2,2,NO APLICA,NA
21177,1,2,NO APLICA,NA
21177,2,2,NO APLICA,NA
21178,1,2,NO APLICA,NA
21178,2,2,NO APLICA,NA
21179,1,2,NO APLICA,NA
21179,2,2,NO APLICA,NA
21180,1,2,NO APLICA,NA
21180,2,2,NO APLICA,NA
21181,1,2,NO APLICA,NA
21181,2,2,NO APLICA,NA
21182,1,2,NO APLICA,NA
21182,2,2,NO APLICA,NA
21183,1,2,NO APLICA,NA
21183,2,2,NO APLICA,NA
21184,1,2,NO APLICA,NA
21184,2,2,NO APLICA,NA
21185,1,2,NO APLICA,NA
21185,2,2,NO APLICA,NA
21186,1,2,NO APLICA,NA
21186,2,2,NO APLICA,NA
21187,1,2,NO APLICA,NA
21187,2,2,NO APLICA,NA
21188,1,2,NO APLICA,NA
21188,2,2,NO APLICA,NA
21189,1,2,NO APLICA,NA
21189,2,2,NO APLICA,NA
21190,1,2,NO APLICA,NA
21190,2,2,NO APLICA,NA
21191,1,2,NO APLICA,NA
21191,2,2,NO APLICA,NA
21192,1,2,NO APLICA,NA
21192,2,2,NO APLICA,NA
21193,1,2,NO APLICA,NA
21193,2,2,NO APLICA,NA
21194,1,2,NO APLICA,NA
21194,2,2,NO APLICA,NA
21195,1,2,NO APLICA,NA
21195,2,2,NO APLICA,NA
21196,1,2,NO APLICA,NA
21196,2,2,NO APLICA,NA
21197,1,2,NO APLICA,NA
21197,2,2,NO APLICA,NA
21198,1,2,NO APLICA,NA
21198,2,2,NO APLICA,NA
21199,1,2,NO APLICA,NA
21199,2,2,NO APLICA,NA
21200,1,2,NO APLICA,NA
21200,2,2,NO APLICA,NA
21201,1,2,NO APLICA,NA
21201,2,2,NO APLICA,NA
21202,1,2,NO APLICA,NA
21202,2,2,NO APLICA,NA
21203,1,2,NO APLICA,NA
21203,2,2,NO APLICA,NA
21204,1,1,FORTAMUN,976979.78
21204,2,1,FORTAMUN,1025829
21205,1,2,NO APLICA,NA
21205,2,2,NO APLICA,NA
21206,1,2,NO APLICA,NA
21206,2,2,NO APLICA,NA
21207,1,2,NO APLICA,NA
21207,2,2,NO APLICA,NA
21208,1,2,NO APLICA,NA
21208,2,2,NO APLICA,NA
21209,1,2,NO APLICA,NA
21209,2,2,NO APLICA,NA
21210,1,2,NO APLICA,NA
21210,2,2,NO APLICA,NA
21211,1,2,NO APLICA,NA
21211,2,2,NO APLICA,NA
21212,1,2,NO APLICA,NA
21212,2,2,NO APLICA,NA
21213,1,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS,2883541.37
21213,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS,2359403.46
21214,1,2,NO APLICA,NA
21214,2,2,NO APLICA,NA
21215,1,2,NO APLICA,NA
21215,2,2,NO APLICA,NA
21216,1,2,NO APLICA,NA
21216,2,2,NO APLICA,NA
21217,1,9,NO IDENTIFICADO,NSS
21217,2,9,NO IDENTIFICADO,NSS
22001,1,9,NO IDENTIFICADO,NSS
22001,2,9,NO IDENTIFICADO,NSS
22002,1,9,NO IDENTIFICADO,NSS
22002,2,9,NO IDENTIFICADO,NSS
22003,1,2,NO APLICA,NA
22003,2,2,NO APLICA,NA
22004,1,2,NO APLICA,NA
22004,2,2,NO APLICA,NA
22005,1,2,NO APLICA,NA
22005,2,2,NO APLICA,NA
22006,1,1,FORTALECIMIENTO FINANCIERO PARA LA INVERSION ESTATAL 2021,9500000
22006,2,1,FORTALECIMIENTO FINANCIERO (GEQ PA 2022),25000000
22007,1,9,NO IDENTIFICADO,NSS
22007,2,9,NO IDENTIFICADO,NSS
22008,1,2,NO APLICA,NA
22008,2,2,NO APLICA,NA
22009,1,2,NO APLICA,NA
22009,2,2,NO APLICA,NA
22010,1,2,NO APLICA,NA
22010,2,2,NO APLICA,NA
22011,1,2,NO APLICA,NA
22011,2,2,NO APLICA,NA
22012,1,9,NO IDENTIFICADO,NSS
22012,2,9,NO IDENTIFICADO,NSS
22013,1,2,NO APLICA,NA
22013,2,2,NO APLICA,NA
22014,1,2,NO APLICA,NA
22014,2,2,NO APLICA,NA
22015,1,2,NO APLICA,NA
22015,2,2,NO APLICA,NA
22016,1,2,NO APLICA,NA
22016,2,2,NO APLICA,NA
22017,1,2,NO APLICA,NA
22017,2,2,NO APLICA,NA
22018,1,2,NO APLICA,NA
22018,2,2,NO APLICA,NA
23001,1,2,NO APLICA,NA
23001,2,2,NO APLICA,NA
23002,1,2,NO APLICA,NA
23002,2,2,NO APLICA,NA
23003,1,9,NO IDENTIFICADO,NSS
23003,2,9,NO IDENTIFICADO,NSS
23004,1,2,NO APLICA,NA
23004,2,2,NO APLICA,NA
23005,1,2,NO APLICA,NA
23005,2,2,NO APLICA,NA
23006,1,2,NO APLICA,NA
23006,2,2,NO APLICA,NA
23007,1,1,FONDO DE APORTACIONES PARA LA SEGURIDAD PUBLICA,1000000
23007,2,1,FONDO DE APORTACIONES PARA LA SEGURIDAD PUBLICA,1000000
23008,1,2,NO APLICA,NA
23008,2,2,NO APLICA,NA
23009,1,2,NO APLICA,NA
23009,2,1,RAMO 28,27517624.37
23010,1,2,NO APLICA,NA
23010,2,2,NO APLICA,NA
23011,1,2,NO APLICA,NA
23011,2,2,NO APLICA,NA
24001,1,2,NO APLICA,NA
24001,2,2,NO APLICA,NA
24002,1,2,NO APLICA,NA
24002,2,2,NO APLICA,NA
24003,1,2,NO APLICA,NA
24003,2,2,NO APLICA,NA
24004,1,2,NO APLICA,NA
24004,2,2,NO APLICA,NA
24005,1,2,NO APLICA,NA
24005,2,2,NO APLICA,NA
24006,1,2,NO APLICA,NA
24006,2,2,NO APLICA,NA
24007,1,2,NO APLICA,NA
24007,2,2,NO APLICA,NA
24008,1,2,NO APLICA,NA
24008,2,2,NO APLICA,NA
24009,1,2,NO APLICA,NA
24009,2,2,NO APLICA,NA
24010,1,2,NO APLICA,NA
24010,2,2,NO APLICA,NA
24011,1,2,NO APLICA,NA
24011,2,2,NO APLICA,NA
24012,1,9,NO IDENTIFICADO,NSS
24012,2,9,NO IDENTIFICADO,NSS
24013,1,2,NO APLICA,NA
24013,2,2,NO APLICA,NA
24014,1,2,NO APLICA,NA
24014,2,2,NO APLICA,NA
24015,1,2,NO APLICA,NA
24015,2,2,NO APLICA,NA
24016,1,2,NO APLICA,NA
24016,2,2,NO APLICA,NA
24017,1,2,NO APLICA,NA
24017,2,2,NO APLICA,NA
24018,1,2,NO APLICA,NA
24018,2,2,NO APLICA,NA
24019,1,2,NO APLICA,NA
24019,2,2,NO APLICA,NA
24020,1,2,NO APLICA,NA
24020,2,2,NO APLICA,NA
24021,1,9,NO IDENTIFICADO,NSS
24021,2,9,NO IDENTIFICADO,NSS
24022,1,2,NO APLICA,NA
24022,2,2,NO APLICA,NA
24023,1,2,NO APLICA,NA
24023,2,2,NO APLICA,NA
24024,1,2,NO APLICA,NA
24024,2,2,NO APLICA,NA
24025,1,9,NO IDENTIFICADO,NSS
24025,2,9,NO IDENTIFICADO,NSS
24026,1,2,NO APLICA,NA
24026,2,2,NO APLICA,NA
24027,1,2,NO APLICA,NA
24027,2,2,NO APLICA,NA
24028,1,2,NO APLICA,NA
24028,2,2,NO APLICA,NA
24029,1,2,NO APLICA,NA
24029,2,2,NO APLICA,NA
24030,1,0,NO APLICA,NA
24030,2,0,NO APLICA,NA
24031,1,2,NO APLICA,NA
24031,2,2,NO APLICA,NA
24032,1,2,NO APLICA,NA
24032,2,2,NO APLICA,NA
24033,1,2,NO APLICA,NA
24033,2,2,NO APLICA,NA
24034,1,2,NO APLICA,NA
24034,2,2,NO APLICA,NA
24035,1,2,NO APLICA,NA
24035,2,2,NO APLICA,NA
24036,1,2,NO APLICA,NA
24036,2,2,NO APLICA,NA
24037,1,2,NO APLICA,NA
24037,2,2,NO APLICA,NA
24038,1,2,NO APLICA,NA
24038,2,2,NO APLICA,NA
24039,1,2,NO APLICA,NA
24039,2,2,NO APLICA,NA
24040,1,2,NO APLICA,NA
24040,2,2,NO APLICA,NA
24041,1,2,NO APLICA,NA
24041,2,2,NO APLICA,NA
24042,1,2,NO APLICA,NA
24042,2,2,NO APLICA,NA
24043,1,2,NO APLICA,NA
24043,2,2,NO APLICA,NA
24044,1,2,NO APLICA,NA
24044,2,2,NO APLICA,NA
24045,1,2,NO APLICA,NA
24045,2,2,NO APLICA,NA
24046,1,2,NO APLICA,NA
24046,2,2,NO APLICA,NA
24047,1,2,NO APLICA,NA
24047,2,2,NO APLICA,NA
24048,1,2,NO APLICA,NA
24048,2,2,NO APLICA,NA
24049,1,2,NO APLICA,NA
24049,2,2,NO APLICA,NA
24050,1,2,NO APLICA,NA
24050,2,2,NO APLICA,NA
24051,1,2,NO APLICA,NA
24051,2,2,NO APLICA,NA
24052,1,2,NO APLICA,NA
24052,2,2,NO APLICA,NA
24053,1,2,NO APLICA,NA
24053,2,2,NO APLICA,NA
24054,1,2,NO APLICA,NA
24054,2,2,NO APLICA,NA
24055,1,2,NO APLICA,NA
24055,2,2,NO APLICA,NA
24056,1,2,NO APLICA,NA
24056,2,2,NO APLICA,NA
24057,1,2,NO APLICA,NA
24057,2,2,NO APLICA,NA
24058,1,2,NO APLICA,NA
24058,2,2,NO APLICA,NA
25001,1,1,FORTAMUN,313214860
25001,2,1,FORTAMUN,342430964
25002,1,2,NO APLICA,NA
25002,2,2,NO APLICA,NA
25003,1,2,NO APLICA,NA
25003,2,2,NO APLICA,NA
25004,1,1,FORTAMUN,18395866.57
25004,2,1,FORTAMUN,19399664.56
25005,1,2,NO APLICA,NA
25005,2,2,NO APLICA,NA
25006,1,2,NO APLICA,NA
25006,2,2,NO APLICA,NA
25007,1,2,NO APLICA,NA
25007,2,2,NO APLICA,NA
25008,1,2,NO APLICA,NA
25008,2,2,NO APLICA,NA
25009,1,2,NO APLICA,NA
25009,2,2,NO APLICA,NA
25010,1,2,NO APLICA,NA
25010,2,2,NO APLICA,NA
25011,1,2,NO APLICA,NA
25011,2,2,NO APLICA,NA
25012,1,2,NO APLICA,NA
25012,2,2,NO APLICA,NA
25013,1,2,NO APLICA,NA
25013,2,2,NO APLICA,NA
25014,1,2,NO APLICA,NA
25014,2,2,NO APLICA,NA
25015,1,2,NO APLICA,NA
25015,2,2,NO APLICA,NA
25016,1,2,NO APLICA,NA
25016,2,2,NO APLICA,NA
25017,1,2,NO APLICA,NA
25017,2,2,NO APLICA,NA
25018,1,9,NO IDENTIFICADO,NSS
25018,2,9,NO IDENTIFICADO,NSS
26001,1,2,NO APLICA,NA
26001,2,2,NO APLICA,NA
26002,1,2,NO APLICA,NA
26002,2,2,NO APLICA,NA
26003,1,9,NO IDENTIFICADO,NSS
26003,2,9,NO IDENTIFICADO,NSS
26004,1,2,NO APLICA,NA
26004,2,2,NO APLICA,NA
26005,1,2,NO APLICA,NA
26005,2,2,NO APLICA,NA
26006,1,9,NO IDENTIFICADO,NSS
26006,2,9,NO IDENTIFICADO,NSS
26007,1,2,NO APLICA,NA
26007,2,2,NO APLICA,NA
26008,1,2,NO APLICA,NA
26008,2,2,NO APLICA,NA
26009,1,2,NO APLICA,NA
26009,2,2,NO APLICA,NA
26010,1,2,NO APLICA,NA
26010,2,2,NO APLICA,NA
26011,1,2,NO APLICA,NA
26011,2,2,NO APLICA,NA
26012,1,9,NO IDENTIFICADO,NSS
26012,2,9,NO IDENTIFICADO,NSS
26013,1,2,NO APLICA,NA
26013,2,2,NO APLICA,NA
26014,1,9,NO IDENTIFICADO,NSS
26014,2,2,NO APLICA,NA
26015,1,2,NO APLICA,NA
26015,2,2,NO APLICA,NA
26016,1,2,NO APLICA,NA
26016,2,2,NO APLICA,NA
26017,1,2,NO APLICA,NA
26017,2,2,NO APLICA,NA
26018,1,1,FORTAMUN,238968788.76
26018,2,2,NO APLICA,NA
26019,1,2,NO APLICA,NA
26019,2,2,NO APLICA,NA
26020,1,2,NO APLICA,NA
26020,2,2,NO APLICA,NA
26021,1,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO MUNICIPAL Y DE LAS DEMARCACIONES,1304505
26021,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO MUNICIPAL Y DE LAS DEMARCACIONES,1365104
26022,1,1,FORTAMUN,1203619.79
26022,2,1,FORTAMUN,1433209.99
26023,1,2,NO APLICA,NA
26023,2,2,NO APLICA,NA
26024,1,2,NO APLICA,NA
26024,2,2,NO APLICA,NA
26025,1,2,NO APLICA,NA
26025,2,2,NO APLICA,NA
26026,1,2,NO APLICA,NA
26026,2,2,NO APLICA,NA
26027,1,2,NO APLICA,NA
26027,2,2,NO APLICA,NA
26028,1,2,NO APLICA,NA
26028,2,2,NO APLICA,NA
26029,1,2,NO APLICA,NA
26029,2,2,NO APLICA,NA
26030,1,2,NO APLICA,NA
26030,2,2,NO APLICA,NA
26031,1,2,NO APLICA,NA
26031,2,2,NO APLICA,NA
26032,1,1,FORTAMUL,897905
26032,2,1,FORTAMUL,908453
26033,1,1,FONDO DE APORTACION DE SEGURIDAD PUBLICA,65000
26033,2,1,FONDO DE APORTACION DE SEGURIDAD PUBLICA,85000
26034,1,9,NO IDENTIFICADO,NSS
26034,2,9,NO IDENTIFICADO,NSS
26035,1,2,NO APLICA,NA
26035,2,2,NO APLICA,NA
26036,1,2,NO APLICA,NA
26036,2,2,NO APLICA,NA
26037,1,2,NO APLICA,NA
26037,2,2,NO APLICA,NA
26038,1,2,NO APLICA,NA
26038,2,2,NO APLICA,NA
26039,1,2,NO APLICA,NA
26039,2,2,NO APLICA,NA
26040,1,9,NO IDENTIFICADO,NSS
26040,2,9,NO IDENTIFICADO,NSS
26041,1,2,NO APLICA,NA
26041,2,2,NO APLICA,NA
26042,1,2,NO APLICA,NA
26042,2,2,NO APLICA,NA
26043,1,2,NO APLICA,NA
26043,2,2,NO APLICA,NA
26044,1,2,NO APLICA,NA
26044,2,2,NO APLICA,NA
26045,1,2,NO APLICA,NA
26045,2,2,NO APLICA,NA
26046,1,2,NO APLICA,NA
26046,2,2,NO APLICA,NA
26047,1,2,NO APLICA,NA
26047,2,2,NO APLICA,NA
26048,1,2,NO APLICA,NA
26048,2,2,NO APLICA,NA
26049,1,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO MUNICIPAL Y DE LAS DEMARCACIONES,2181222
26049,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO MUNICIPAL Y DE LAS DEMARCACIONES,2304805
26050,1,2,NO APLICA,NA
26050,2,2,NO APLICA,NA
26051,1,2,NO APLICA,NA
26051,2,2,NO APLICA,NA
26052,1,2,NO APLICA,NA
26052,2,2,NO APLICA,NA
26053,1,2,NO APLICA,NA
26053,2,2,NO APLICA,NA
26054,1,2,NO APLICA,NA
26054,2,2,NO APLICA,NA
26055,1,1,FORTAMUN,140488738
26055,2,1,FORTAMUN,148448597
26056,1,2,NO APLICA,NA
26056,2,2,NO APLICA,NA
26057,1,2,NO APLICA,NA
26057,2,2,NO APLICA,NA
26058,1,9,NO IDENTIFICADO,NSS
26058,2,9,NO IDENTIFICADO,NSS
26059,1,2,NO APLICA,NA
26059,2,2,NO APLICA,NA
26060,1,2,NO APLICA,NA
26060,2,2,NO APLICA,NA
26061,1,2,NO APLICA,NA
26061,2,2,NO APLICA,NA
26062,1,2,NO APLICA,NA
26062,2,2,NO APLICA,NA
26063,1,2,NO APLICA,NA
26063,2,2,NO APLICA,NA
26064,1,2,NO APLICA,NA
26064,2,2,NO APLICA,NA
26065,1,2,NO APLICA,NA
26065,2,2,NO APLICA,NA
26066,1,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS Y LAS DEMARCACIONES TERRITORIALES DEL DISTRITO FEDERAL,1274763
26066,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS Y LAS DEMARCACIONES TERRITORIALES DEL DISTRITO FEDERAL,6375892
26067,1,2,NO APLICA,NA
26067,2,2,NO APLICA,NA
26068,1,9,NO IDENTIFICADO,NSS
26068,2,2,NO APLICA,NA
26069,1,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS Y LAS DEMARCACIONES TERRITORIALES DEL DISTRITO FEDERAL AHORA CIUDAD DE MEXICO,4380360
26069,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS Y LAS DEMARCACIONES TERRITORIALES DEL DISTRITO FEDERAL AHORA CIUDAD DE MEXICO,3580554
26070,1,2,NO APLICA,NA
26070,2,2,NO APLICA,NA
26071,1,9,NO IDENTIFICADO,NSS
26071,2,9,NO IDENTIFICADO,NSS
26072,1,2,NO APLICA,NA
26072,2,2,NO APLICA,NA
27001,1,1,PARTICIPACIONES A LOS MUNICIPIOS,4951404.39
27001,2,1,PARTICIPACIONES A LOS MUNICIPIOS,6180374.72
27002,1,9,NO IDENTIFICADO,NSS
27002,2,9,NO IDENTIFICADO,NSS
27003,1,2,NO APLICA,NA
27003,2,2,NO APLICA,NA
27004,1,0,NO APLICA,NA
27004,2,0,NO APLICA,NA
27005,1,2,NO APLICA,NA
27005,2,2,NO APLICA,NA
27006,1,2,NO APLICA,NA
27006,2,2,NO APLICA,NA
27007,1,2,NO APLICA,NA
27007,2,2,NO APLICA,NA
27008,1,2,NO APLICA,NA
27008,2,2,NO APLICA,NA
27009,1,2,NO APLICA,NA
27009,2,2,NO APLICA,NA
27010,1,2,NO APLICA,NA
27010,2,2,NO APLICA,NA
27011,1,2,NO APLICA,NA
27011,2,2,NO APLICA,NA
27012,1,2,NO APLICA,NA
27012,2,2,NO APLICA,NA
27013,1,2,NO APLICA,NA
27013,2,2,NO APLICA,NA
27014,1,9,NO IDENTIFICADO,NSS
27014,2,9,NO IDENTIFICADO,NSS
27015,1,2,NO APLICA,NA
27015,2,2,NO APLICA,NA
27016,1,2,NO APLICA,NA
27016,2,2,NO APLICA,NA
27017,1,2,NO APLICA,NA
27017,2,2,NO APLICA,NA
28001,1,0,NO APLICA,NA
28001,2,0,NO APLICA,NA
28002,1,0,NO APLICA,NA
28002,2,0,NO APLICA,NA
28003,1,0,NO APLICA,NA
28003,2,0,NO APLICA,NA
28004,1,0,NO APLICA,NA
28004,2,0,NO APLICA,NA
28005,1,0,NO APLICA,NA
28005,2,0,NO APLICA,NA
28006,1,0,NO APLICA,NA
28006,2,0,NO APLICA,NA
28007,1,0,NO APLICA,NA
28007,2,0,NO APLICA,NA
28008,1,0,NO APLICA,NA
28008,2,0,NO APLICA,NA
28009,1,0,NO APLICA,NA
28009,2,0,NO APLICA,NA
28010,1,0,NO APLICA,NA
28010,2,0,NO APLICA,NA
28011,1,0,NO APLICA,NA
28011,2,0,NO APLICA,NA
28012,1,0,NO APLICA,NA
28012,2,0,NO APLICA,NA
28013,1,0,NO APLICA,NA
28013,2,0,NO APLICA,NA
28014,1,0,NO APLICA,NA
28014,2,0,NO APLICA,NA
28015,1,0,NO APLICA,NA
28015,2,0,NO APLICA,NA
28016,1,0,NO APLICA,NA
28016,2,0,NO APLICA,NA
28017,1,0,NO APLICA,NA
28017,2,0,NO APLICA,NA
28018,1,0,NO APLICA,NA
28018,2,0,NO APLICA,NA
28019,1,0,NO APLICA,NA
28019,2,0,NO APLICA,NA
28020,1,0,NO APLICA,NA
28020,2,0,NO APLICA,NA
28021,1,0,NO APLICA,NA
28021,2,0,NO APLICA,NA
28022,1,0,NO APLICA,NA
28022,2,0,NO APLICA,NA
28023,1,0,NO APLICA,NA
28023,2,0,NO APLICA,NA
28024,1,0,NO APLICA,NA
28024,2,0,NO APLICA,NA
28025,1,0,NO APLICA,NA
28025,2,0,NO APLICA,NA
28026,1,0,NO APLICA,NA
28026,2,0,NO APLICA,NA
28027,1,0,NO APLICA,NA
28027,2,0,NO APLICA,NA
28028,1,0,NO APLICA,NA
28028,2,0,NO APLICA,NA
28029,1,0,NO APLICA,NA
28029,2,0,NO APLICA,NA
28030,1,0,NO APLICA,NA
28030,2,0,NO APLICA,NA
28031,1,0,NO APLICA,NA
28031,2,0,NO APLICA,NA
28032,1,0,NO APLICA,NA
28032,2,0,NO APLICA,NA
28033,1,0,NO APLICA,NA
28033,2,0,NO APLICA,NA
28034,1,0,NO APLICA,NA
28034,2,0,NO APLICA,NA
28035,1,0,NO APLICA,NA
28035,2,0,NO APLICA,NA
28036,1,0,NO APLICA,NA
28036,2,0,NO APLICA,NA
28037,1,0,NO APLICA,NA
28037,2,0,NO APLICA,NA
28038,1,0,NO APLICA,NA
28038,2,0,NO APLICA,NA
28039,1,0,NO APLICA,NA
28039,2,0,NO APLICA,NA
28040,1,0,NO APLICA,NA
28040,2,0,NO APLICA,NA
28041,1,0,NO APLICA,NA
28041,2,0,NO APLICA,NA
28042,1,0,NO APLICA,NA
28042,2,0,NO APLICA,NA
28043,1,0,NO APLICA,NA
28043,2,0,NO APLICA,NA
29001,1,2,NO APLICA,NA
29001,2,2,NO APLICA,NA
29002,1,9,NO IDENTIFICADO,NSS
29002,2,9,NO IDENTIFICADO,NSS
29003,1,2,NO APLICA,NA
29003,2,2,NO APLICA,NA
29004,1,2,NO APLICA,NA
29004,2,2,NO APLICA,NA
29005,1,2,NO APLICA,NA
29005,2,2,NO APLICA,NA
29006,1,2,NO APLICA,NA
29006,2,2,NO APLICA,NA
29007,1,2,NO APLICA,NA
29007,2,2,NO APLICA,NA
29008,1,2,NO APLICA,NA
29008,2,2,NO APLICA,NA
29009,1,2,NO APLICA,NA
29009,2,2,NO APLICA,NA
29010,1,2,NO APLICA,NA
29010,2,2,NO APLICA,NA
29011,1,1,FONDO GENERAL DE PARTICIPACIONES,174648.17
29011,2,1,FONDO GENERAL DE PARTICIPACIONES,80738.13
29012,1,2,NO APLICA,NA
29012,2,2,NO APLICA,NA
29013,1,2,NO APLICA,NA
29013,2,2,NO APLICA,NA
29014,1,2,NO APLICA,NA
29014,2,2,NO APLICA,NA
29015,1,2,NO APLICA,NA
29015,2,2,NO APLICA,NA
29016,1,2,NO APLICA,NA
29016,2,2,NO APLICA,NA
29017,1,2,NO APLICA,NA
29017,2,2,NO APLICA,NA
29018,1,2,NO APLICA,NA
29018,2,2,NO APLICA,NA
29019,1,9,NO IDENTIFICADO,NSS
29019,2,2,NO APLICA,NA
29020,1,2,NO APLICA,NA
29020,2,2,NO APLICA,NA
29021,1,2,NO APLICA,NA
29021,2,2,NO APLICA,NA
29022,1,2,NO APLICA,NA
29022,2,2,NO APLICA,NA
29023,1,2,NO APLICA,NA
29023,2,2,NO APLICA,NA
29024,1,2,NO APLICA,NA
29024,2,2,NO APLICA,NA
29025,1,2,NO APLICA,NA
29025,2,2,NO APLICA,NA
29026,1,2,NO APLICA,NA
29026,2,2,NO APLICA,NA
29027,1,2,NO APLICA,NA
29027,2,2,NO APLICA,NA
29028,1,2,NO APLICA,NA
29028,2,2,NO APLICA,NA
29029,1,2,NO APLICA,NA
29029,2,2,NO APLICA,NA
29030,1,2,NO APLICA,NA
29030,2,2,NO APLICA,NA
29031,1,2,NO APLICA,NA
29031,2,2,NO APLICA,NA
29032,1,2,NO APLICA,NA
29032,2,2,NO APLICA,NA
29033,1,2,NO APLICA,NA
29033,2,2,NO APLICA,NA
29034,1,2,NO APLICA,NA
29034,2,2,NO APLICA,NA
29035,1,2,NO APLICA,NA
29035,2,2,NO APLICA,NA
29036,1,2,NO APLICA,NA
29036,2,2,NO APLICA,NA
29037,1,2,NO APLICA,NA
29037,2,2,NO APLICA,NA
29038,1,2,NO APLICA,NA
29038,2,2,NO APLICA,NA
29039,1,2,NO APLICA,NA
29039,2,2,NO APLICA,NA
29040,1,2,NO APLICA,NA
29040,2,2,NO APLICA,NA
29041,1,2,NO APLICA,NA
29041,2,2,NO APLICA,NA
29042,1,2,NO APLICA,NA
29042,2,2,NO APLICA,NA
29043,1,2,NO APLICA,NA
29043,2,2,NO APLICA,NA
29044,1,2,NO APLICA,NA
29044,2,2,NO APLICA,NA
29045,1,2,NO APLICA,NA
29045,2,2,NO APLICA,NA
29046,1,2,NO APLICA,NA
29046,2,2,NO APLICA,NA
29047,1,2,NO APLICA,NA
29047,2,2,NO APLICA,NA
29048,1,2,NO APLICA,NA
29048,2,2,NO APLICA,NA
29049,1,2,NO APLICA,NA
29049,2,2,NO APLICA,NA
29050,1,2,NO APLICA,NA
29050,2,2,NO APLICA,NA
29051,1,2,NO APLICA,NA
29051,2,2,NO APLICA,NA
29052,1,2,NO APLICA,NA
29052,2,2,NO APLICA,NA
29053,1,2,NO APLICA,NA
29053,2,2,NO APLICA,NA
29054,1,2,NO APLICA,NA
29054,2,2,NO APLICA,NA
29055,1,2,NO APLICA,NA
29055,2,2,NO APLICA,NA
29056,1,2,NO APLICA,NA
29056,2,2,NO APLICA,NA
29057,1,2,NO APLICA,NA
29057,2,2,NO APLICA,NA
29058,1,2,NO APLICA,NA
29058,2,2,NO APLICA,NA
29059,1,2,NO APLICA,NA
29059,2,2,NO APLICA,NA
29060,1,2,NO APLICA,NA
29060,2,2,NO APLICA,NA
30001,1,2,NO APLICA,NA
30001,2,2,NO APLICA,NA
30002,1,9,NO IDENTIFICADO,NSS
30002,2,2,NO APLICA,NA
30003,1,9,NO IDENTIFICADO,NSS
30003,2,2,NO APLICA,NA
30004,1,2,NO APLICA,NA
30004,2,2,NO APLICA,NA
30005,1,2,NO APLICA,NA
30005,2,1,PARTICIPACIONES,300000
30006,1,9,NO IDENTIFICADO,NSS
30006,2,9,NO IDENTIFICADO,NSS
30007,1,2,NO APLICA,NA
30007,2,2,NO APLICA,NA
30008,1,2,NO APLICA,NA
30008,2,2,NO APLICA,NA
30009,1,2,NO APLICA,NA
30009,2,2,NO APLICA,NA
30010,1,2,NO APLICA,NA
30010,2,2,NO APLICA,NA
30011,1,2,NO APLICA,NA
30011,2,2,NO APLICA,NA
30012,1,9,NO IDENTIFICADO,NSS
30012,2,2,NO APLICA,NA
30013,1,2,NO APLICA,NA
30013,2,2,NO APLICA,NA
30014,1,9,NO IDENTIFICADO,NSS
30014,2,9,NO IDENTIFICADO,NSS
30015,1,2,NO APLICA,NA
30015,2,2,NO APLICA,NA
30016,1,2,NO APLICA,NA
30016,2,2,NO APLICA,NA
30017,1,2,NO APLICA,NA
30017,2,2,NO APLICA,NA
30018,1,2,NO APLICA,NA
30018,2,2,NO APLICA,NA
30019,1,2,NO APLICA,NA
30019,2,2,NO APLICA,NA
30020,1,2,NO APLICA,NA
30020,2,2,NO APLICA,NA
30021,1,2,NO APLICA,NA
30021,2,2,NO APLICA,NA
30022,1,2,NO APLICA,NA
30022,2,2,NO APLICA,NA
30023,1,2,NO APLICA,NA
30023,2,2,NO APLICA,NA
30024,1,2,NO APLICA,NA
30024,2,2,NO APLICA,NA
30025,1,2,NO APLICA,NA
30025,2,2,NO APLICA,NA
30026,1,9,NO IDENTIFICADO,NSS
30026,2,2,NO APLICA,NA
30027,1,9,NO IDENTIFICADO,NSS
30027,2,2,NO APLICA,NA
30028,1,2,NO APLICA,NA
30028,2,2,NO APLICA,NA
30029,1,9,NO IDENTIFICADO,NSS
30029,2,2,NO APLICA,NA
